Season,Team0,Team1,DayDate,Seed,Site,MOV,FG2M,FG2A,FG3M,FG3A,FT1M,FT1A,ORB,DRB,AST,TOVR,STL,BLK,PFL,Outcome
2014,1160,1338,2014-03-20,1,0,-29,-16,-19,0,2,3,6,-2,-2,-13,14,-10,-3,-1,1
2014,1308,1361,2014-03-20,-9,0,-4,3,6,-1,-1,-9,-7,4,-3,4,2,-4,-5,4,1
2014,1301,1387,2014-03-20,-7,0,-3,-3,-4,-5,-9,8,11,1,1,-6,3,0,1,-6,1
2014,1393,1444,2014-03-20,-11,0,24,11,8,3,-1,-1,-3,5,11,4,-1,4,5,5,0
2014,1113,1400,2014-03-20,-3,0,-2,-4,-2,3,3,3,6,1,1,0,1,-4,-4,-6,1
2014,1437,1454,2014-03-20,-13,0,20,10,-1,-2,-1,2,1,-1,10,0,-1,4,8,3,0
2014,1110,1458,2014-03-20,-13,0,-40,-15,-15,-6,-8,-4,1,-2,-5,-5,10,-4,-1,1,1
2014,1112,1451,2014-03-21,-15,0,9,10,-6,0,-3,-11,-7,-6,5,8,2,-4,9,3,0
2014,1124,1304,2014-03-21,-5,0,14,-6,-12,-2,-8,28,32,4,8,2,1,-2,-5,-15,0
2014,1166,1418,2014-03-21,-11,0,10,3,-12,5,7,-1,4,-7,7,10,2,-3,-2,-1,0
2014,1211,1329,2014-03-21,-1,0,8,-1,-15,6,3,4,4,-10,7,0,3,-5,-1,-5,0
2014,1235,1300,2014-03-21,-11,0,18,5,-10,4,1,4,4,-3,13,9,3,2,0,1,0
2014,1184,1242,2014-03-21,-13,0,-11,-10,4,12,24,-3,-8,-6,-18,-3,-7,6,-6,7,1
2014,1243,1246,2014-03-21,-1,0,-7,0,3,1,6,-8,-9,-4,-8,0,-5,3,-4,9,1
2014,1203,1272,2014-03-21,-1,0,-5,-2,1,-4,-10,3,8,1,-4,-11,-2,1,-2,-4,1
2014,1181,1273,2014-03-21,11,0,-7,-3,17,10,24,-11,-15,13,-5,-1,4,3,1,7,1
2014,1314,1344,2014-03-21,-5,0,2,5,18,0,-1,-8,-8,12,2,3,-1,3,-4,5,0
2014,1372,1433,2014-03-21,7,0,2,-3,-14,-2,-5,10,12,-1,7,3,6,-5,-3,-5,0
2014,1307,1390,2014-03-21,3,0,-5,0,3,-4,6,-1,2,4,-2,2,0,-4,-3,-2,1
2014,1269,1397,2014-03-21,5,0,-19,-2,10,1,-3,-16,-20,4,-8,-4,1,0,-2,8,1
2014,1409,1417,2014-03-21,-9,0,-17,-8,-6,2,3,-3,-1,-1,-2,-3,6,-9,-3,5,1
2014,1157,1438,2014-03-21,-15,0,-11,0,10,1,2,-12,-11,5,-5,-3,1,1,-3,3,1
2014,1142,1455,2014-03-21,-15,0,-27,-11,8,-1,9,-4,-3,2,-14,-12,-6,3,-5,0,1
2014,1163,1437,2014-03-22,5,0,12,5,1,-2,-11,4,4,1,5,0,-5,5,0,-7,0
2014,1173,1393,2014-03-22,8,0,2,-2,-8,7,6,-1,4,0,4,8,5,1,-3,0,0
2014,1196,1338,2014-03-22,-8,0,16,6,7,1,3,3,3,4,3,-5,-5,6,3,-5,0
2014,1257,1387,2014-03-22,-1,0,15,1,-4,6,2,7,8,1,6,4,1,0,5,-1,0
2014,1276,1400,2014-03-22,-5,0,14,1,-8,10,17,2,5,-10,-1,2,-5,2,-1,-4,0
2014,1217,1277,2014-03-22,-8,0,-7,-6,-4,-1,-4,6,8,-2,0,-9,0,-5,2,-3,1
2014,1295,1361,2014-03-22,-8,0,-19,-4,3,-5,-5,-6,-7,-1,-10,-3,0,-3,0,1,1
2014,1332,1458,2014-03-22,-5,0,-8,-5,-11,-3,-10,5,-2,-11,1,-6,0,4,0,6,1
2014,1112,1211,2014-03-23,-7,0,23,10,11,1,2,2,5,-4,-7,11,-15,12,3,4,0
2014,1124,1166,2014-03-23,3,0,30,8,-8,6,-6,8,12,-3,13,8,0,-2,3,-8,0
2014,1235,1314,2014-03-23,-3,0,2,-4,-4,4,6,6,6,-1,0,6,2,-2,-3,-4,0
2014,1246,1455,2014-03-23,7,0,2,0,1,-2,-3,4,4,6,3,-3,2,0,0,-6,0
2014,1242,1390,2014-03-23,8,0,-3,-2,11,5,7,-4,-8,5,-7,1,-2,-1,-2,7,1
2014,1273,1397,2014-03-23,-3,0,-20,-3,-2,2,0,-16,-17,-11,-11,-4,-1,1,4,7,1
2014,1372,1417,2014-03-23,-8,0,-17,-9,4,3,13,-2,-7,8,-2,-11,5,-2,-2,6,1
2014,1272,1438,2014-03-23,-7,0,-18,-6,5,-2,2,-4,5,2,-14,3,-4,4,-3,-2,1
2014,1112,1361,2014-03-27,-3,0,6,2,-6,1,-2,1,2,-8,0,10,-3,0,2,-4,0
2014,1173,1390,2014-03-27,1,0,10,6,0,3,2,-5,-7,-5,5,9,-2,1,-4,1,0
2014,1196,1417,2014-03-27,-3,0,11,2,-6,5,3,2,3,2,8,10,4,-4,1,-4,0
2014,1124,1458,2014-03-27,-4,0,-17,-8,6,-4,-1,3,-2,3,-9,-8,-4,4,-3,0,1
2014,1163,1235,2014-03-28,4,0,5,-6,-19,3,3,14,7,-12,7,-5,0,1,1,-2,0
2014,1246,1257,2014-03-28,4,0,5,-2,2,0,-1,9,4,4,4,-3,2,-1,-1,-5,0
2014,1276,1397,2014-03-28,-9,0,2,-3,-8,8,9,0,-4,-5,3,3,6,-2,-7,0,0
2014,1277,1438,2014-03-28,3,0,2,1,-10,-1,-4,1,1,-7,4,3,4,0,0,0,0
2014,1173,1196,2014-03-29,-10,0,-10,1,0,3,3,-15,-20,-7,-4,1,2,0,0,9,1
2014,1112,1458,2014-03-29,1,0,-1,-1,-2,-1,-5,2,5,0,1,-3,-1,-1,5,2,1
2014,1163,1277,2014-03-30,3,0,6,-1,3,-6,-7,14,14,1,-3,-5,-8,2,0,-4,0
2014,1246,1276,2014-03-30,6,0,3,4,1,0,-7,-5,-3,3,8,-3,4,-2,5,0,0
2014,1163,1196,2014-04-05,6,0,10,5,-6,4,2,-4,-7,-7,8,9,2,3,3,2,0
2014,1246,1458,2014-04-05,6,0,1,6,8,-6,-15,-5,1,5,0,-2,-4,0,-2,-1,0
2014,1163,1246,2014-04-07,-1,0,6,4,7,1,3,-3,-14,-2,3,-3,-3,3,-1,7,0
2015,1214,1264,2015-03-17,0,0,10,3,-9,-3,-18,7,13,-6,2,5,-3,1,0,-6,0
2015,1140,1279,2015-03-17,0,0,-4,-8,-22,8,6,4,4,-10,6,-2,8,-7,-4,2,1
2015,1129,1173,2015-03-18,0,0,-1,2,13,-1,-1,-4,-4,9,-1,-3,-2,1,0,4,1
2015,1316,1352,2015-03-18,0,0,-4,-3,-10,5,6,-3,-7,2,9,4,14,-11,2,2,1
2015,1112,1411,2015-03-19,-13,0,21,8,2,0,-1,5,-3,4,12,8,3,3,0,4,0
2015,1116,1459,2015-03-19,-7,0,3,4,-9,-4,-16,-1,0,-6,4,6,2,-1,2,1,0
2015,1139,1400,2015-03-19,-5,0,8,-1,-2,-2,-6,12,16,-7,-6,4,-10,1,-1,-9,0
2015,1153,1345,2015-03-19,-1,0,1,-1,-11,0,-16,3,6,-10,-3,-4,-3,3,4,-2,0
2015,1186,1207,2015-03-19,-9,0,-10,1,16,-2,5,-10,-17,0,-8,-4,-5,-2,-1,3,1
2015,1124,1209,2015-03-19,11,0,-1,-3,-11,2,3,3,0,3,15,2,15,-11,-1,0,1
2015,1214,1246,2015-03-19,-15,0,-23,-11,-2,1,6,-2,-5,-7,-13,-13,-2,2,-2,4,1
2015,1261,1301,2015-03-19,-1,0,-1,-4,-6,0,-9,7,15,2,0,3,-3,3,4,-5,1
2015,1217,1314,2015-03-19,-9,0,-2,-6,6,0,6,10,7,0,-9,-5,-10,7,0,-2,1
2015,1318,1323,2015-03-19,-11,0,-4,0,8,1,5,-5,-8,11,5,-4,9,-7,-4,-1,1
2015,1326,1433,2015-03-19,3,0,3,4,-6,-4,-11,-1,3,-5,0,2,0,1,5,0,0
2015,1235,1412,2015-03-19,11,0,-1,0,-4,3,5,-4,-4,-10,-5,3,-2,2,4,5,1
2015,1374,1417,2015-03-19,5,0,-1,0,8,-3,-4,2,6,3,-4,2,-9,7,-1,-3,1
2015,1372,1428,2015-03-19,-7,0,-7,-1,13,0,13,-5,-8,7,-4,-2,-5,0,-6,6,1
2015,1248,1437,2015-03-19,-15,0,-41,-15,-2,-7,-4,-4,-8,2,-10,-7,7,-6,-5,1,1
2015,1279,1462,2015-03-19,-5,0,-19,-2,17,-4,4,-11,-16,8,-8,-1,-2,1,0,7,1
2015,1173,1344,2015-03-20,5,0,13,-2,-17,-2,-3,19,23,-10,3,0,-4,4,3,-7,0
2015,1181,1352,2015-03-20,-15,0,29,10,-12,4,2,5,10,-3,15,15,3,1,2,-9,0
2015,1211,1295,2015-03-20,-13,0,10,1,4,-3,1,11,16,8,3,11,-4,2,0,-9,0
2015,1172,1234,2015-03-20,-3,0,-31,-14,-6,0,12,-3,0,-4,-12,1,1,-2,-1,4,1
2015,1242,1308,2015-03-20,-13,0,19,7,-6,4,-2,1,-1,-4,11,8,3,-3,0,2,0
2015,1257,1414,2015-03-20,-9,0,2,-1,3,0,1,4,4,0,-4,-1,-5,-1,0,1,0
2015,1268,1434,2015-03-20,-9,0,3,-1,-16,-3,-6,8,6,-7,10,-3,2,0,4,0,0
2015,1208,1277,2015-03-20,-3,0,-7,-7,0,-3,-4,10,7,7,1,-10,3,-4,-1,-3,1
2015,1320,1461,2015-03-20,-7,0,17,2,4,0,-4,13,9,4,3,-4,-5,7,-2,-3,0
2015,1107,1328,2015-03-20,-11,0,-9,-2,4,1,1,-6,-6,0,-6,5,-2,1,-5,2,1
2015,1329,1332,2015-03-20,-1,0,-6,-2,7,3,10,-5,-5,6,-3,0,0,-1,-6,5,1
2015,1361,1385,2015-03-20,-1,0,12,-2,-6,6,5,10,19,6,2,6,3,-2,1,-9,0
2015,1125,1438,2015-03-20,-13,0,-12,1,0,2,8,-16,-19,-5,-1,1,5,-1,-1,12,1
2015,1138,1452,2015-03-20,-7,0,-6,-2,-5,1,0,-3,-2,-1,0,1,5,-3,2,-1,1
2015,1231,1455,2015-03-20,-3,0,-5,-1,-2,9,9,-12,-14,-3,1,1,6,-6,-3,9,1
2015,1157,1458,2015-03-20,-15,0,-14,-5,-3,-4,-15,0,-1,-5,-6,-5,-3,3,0,3,1
2015,1112,1326,2015-03-21,-8,0,15,3,11,2,2,7,9,11,6,5,-4,5,1,-4,0
2015,1153,1246,2015-03-21,-7,0,-13,0,9,-2,-1,-11,-14,9,-2,-5,7,-3,-3,7,1
2015,1301,1437,2015-03-21,7,0,3,5,-8,-6,-17,-1,4,1,12,4,5,-3,1,-1,0
2015,1116,1314,2015-03-21,-1,0,-9,-3,5,4,15,-7,-10,3,-6,3,5,-4,0,-2,1
2015,1139,1323,2015-03-21,-3,0,-3,-1,12,-2,-7,1,-1,4,-8,-1,-6,4,-3,-1,1
2015,1412,1417,2015-03-21,-3,0,-17,-6,8,7,17,-12,-15,-3,-12,0,-5,1,-1,5,1
2015,1207,1428,2015-03-21,1,0,-11,2,17,1,11,-16,-23,6,-4,-3,0,3,-2,10,1
2015,1209,1462,2015-03-21,-8,0,-8,3,12,-1,1,-13,-12,-1,-10,4,-6,5,0,5,1
2015,1181,1361,2015-03-22,-7,0,19,11,-3,4,1,-7,-9,-8,8,11,-2,1,1,4,0
2015,1211,1234,2015-03-22,-5,0,19,4,-8,5,1,6,11,0,12,10,0,0,-1,-6,0
2015,1257,1320,2015-03-22,-1,0,13,4,2,-1,-8,6,8,2,3,2,-3,0,4,-4,0
2015,1277,1438,2015-03-22,5,0,6,0,-17,4,-5,2,7,-11,4,1,1,2,4,1,0
2015,1173,1328,2015-03-22,-8,0,-6,0,2,2,3,-8,-11,-6,-6,-1,-2,-1,-1,5,1
2015,1268,1452,2015-03-22,1,0,-10,-3,-16,1,0,-5,-6,-6,6,-4,13,-11,6,-1,1
2015,1242,1455,2015-03-22,5,0,-13,-5,6,-4,1,1,-1,9,-3,-5,2,-2,-2,3,1
2015,1332,1458,2015-03-22,-7,0,-7,4,8,1,-4,-16,-22,0,2,2,2,0,1,7,1
2015,1112,1462,2015-03-26,-4,0,8,0,3,4,5,4,3,2,0,1,-4,2,-2,-2,0
2015,1246,1452,2015-03-26,-4,0,39,11,-4,2,0,15,13,-2,14,6,-3,3,4,-8,0
2015,1323,1455,2015-03-26,-4,0,11,4,-11,6,1,-3,-4,-9,5,9,4,-2,1,-2,0
2015,1314,1458,2015-03-26,-3,0,-7,0,0,1,-8,-8,-5,-3,-4,-1,-1,0,1,2,1
2015,1181,1428,2015-03-27,-4,0,6,-1,-15,-1,-7,9,11,-10,5,-3,-1,-2,0,-5,0
2015,1211,1417,2015-03-27,-9,0,12,1,0,0,6,10,12,6,5,3,-2,1,-3,-4,0
2015,1257,1301,2015-03-27,-4,0,10,4,-6,-6,-8,8,13,-4,2,5,-2,2,1,-6,0
2015,1277,1328,2015-03-27,4,0,4,2,2,5,10,-5,0,1,-3,2,-2,-1,-3,0,0
2015,1246,1323,2015-03-28,-2,0,2,-1,-9,0,-6,4,7,-3,4,-8,4,-1,8,-2,0
2015,1112,1458,2015-03-28,-1,0,-7,-1,-2,-10,-12,5,-1,-1,2,-3,1,0,0,1,1
2015,1181,1211,2015-03-29,-1,0,14,-1,6,6,9,10,10,1,-5,2,-10,7,-1,-3,0
2015,1257,1277,2015-03-29,3,0,-6,-3,4,-5,-12,5,9,5,-5,-10,-3,1,-1,-6,1
2015,1181,1277,2015-04-04,-6,0,20,4,-5,-5,-10,17,21,-2,5,0,-6,5,1,-10,0
2015,1246,1458,2015-04-04,0,0,-7,3,6,-4,-12,-9,-12,-6,-6,-3,-4,4,2,6,1
2015,1181,1458,2015-04-06,0,0,5,-1,-10,-3,-10,10,10,-5,3,-6,0,1,5,-2,0
2016,1192,1195,2016-03-15,0,0,-31,-11,13,0,0,-9,-16,-1,-18,-11,-9,3,-3,8,1
2016,1435,1455,2016-03-15,0,0,-20,-6,-6,-4,0,-4,1,0,-5,-3,5,-4,3,1,1
2016,1221,1380,2016-03-16,0,0,4,-4,-16,6,5,6,8,-7,3,4,5,-1,-1,-7,0
2016,1276,1409,2016-03-16,0,0,5,-1,3,3,10,4,1,2,0,0,-3,0,0,-1,0
2016,1114,1345,2016-03-17,7,0,2,4,15,0,-1,-6,0,5,-12,-8,-9,11,-7,-1,0
2016,1139,1403,2016-03-17,1,0,10,0,-3,2,-1,8,7,2,4,0,0,2,-2,-2,0
2016,1160,1163,2016-03-17,1,0,-7,0,-7,-4,-7,-3,7,-2,-1,0,2,-3,-5,-4,1
2016,1181,1423,2016-03-17,-9,0,8,-1,-14,-7,-11,17,24,-1,7,1,1,-1,5,-15,0
2016,1211,1371,2016-03-17,5,0,16,4,-6,2,-4,6,0,-1,15,4,8,-4,1,-2,0
2016,1151,1231,2016-03-17,-7,0,-25,-9,2,-7,1,0,-1,1,-7,-14,3,-3,-3,3,1
2016,1233,1235,2016-03-17,-9,0,-13,-1,0,-3,2,-8,-7,2,0,-5,3,-3,-2,3,1
2016,1122,1242,2016-03-17,-15,0,-26,-14,-9,-2,-1,4,10,1,-5,-17,2,0,-9,-4,1
2016,1246,1392,2016-03-17,-9,0,28,13,-13,1,0,1,-1,-15,13,4,-4,3,12,3,0
2016,1138,1274,2016-03-17,-11,0,-7,-1,5,5,11,-10,-12,-3,-10,-1,-4,-1,-5,8,1
2016,1195,1314,2016-03-17,-15,0,-16,-6,-15,-5,-10,1,5,-3,5,-3,7,-2,-5,0,1
2016,1344,1425,2016-03-17,1,0,1,-3,10,3,11,4,1,3,-7,4,-6,-1,1,1,0
2016,1201,1428,2016-03-17,-11,0,-11,-1,3,0,0,-9,-10,-10,-13,-8,-6,4,2,12,1
2016,1214,1438,2016-03-17,-15,0,-36,-15,-2,-9,-6,3,2,3,-9,-16,2,-3,-7,-3,1
2016,1112,1455,2016-03-17,5,0,-10,-4,-11,3,-2,-5,-4,1,8,-2,13,-7,-2,2,1
2016,1124,1463,2016-03-17,7,0,-4,4,19,1,0,-13,-14,6,-10,2,-5,6,-2,7,1
2016,1143,1218,2016-03-18,9,0,-11,-4,4,0,5,-3,1,10,-1,-2,5,0,-2,-1,1
2016,1234,1396,2016-03-18,-3,0,2,-6,3,3,10,11,13,0,-11,1,-9,4,0,-6,0
2016,1268,1355,2016-03-18,-7,0,5,-1,-14,-1,-6,8,10,-5,6,2,2,0,1,-2,0
2016,1277,1292,2016-03-18,13,0,-9,-3,-5,0,5,-3,-6,-2,4,4,4,0,-3,9,1
2016,1320,1400,2016-03-18,5,0,3,-4,-13,-1,-3,12,14,-6,4,-3,1,0,-1,-6,0
2016,1276,1323,2016-03-18,-5,0,-7,0,20,2,12,-9,-10,6,-14,6,-9,7,-7,5,1
2016,1167,1328,2016-03-18,-13,0,-14,-2,2,-6,-2,-4,-11,3,1,0,4,-1,-4,7,1
2016,1221,1332,2016-03-18,-15,0,-39,-14,-6,0,3,-11,-7,-3,-13,-9,3,2,-4,2,1
2016,1372,1452,2016-03-18,11,0,14,1,3,4,7,8,12,-6,-9,4,-15,11,-4,-2,0
2016,1153,1386,2016-03-18,-1,0,-2,0,-3,1,0,-3,-4,-1,2,0,3,-1,2,-3,1
2016,1173,1393,2016-03-18,3,0,-19,-3,3,-2,0,-11,-4,-6,-14,1,-6,0,1,-1,1
2016,1401,1453,2016-03-18,-11,0,27,11,1,-2,-8,7,5,5,15,3,2,-1,-4,-4,0
2016,1333,1433,2016-03-18,3,0,-8,-2,4,3,-3,-7,-6,-2,-10,1,-6,2,-2,1,1
2016,1421,1437,2016-03-18,-13,0,-30,-12,0,-8,-11,2,2,5,-5,-10,3,-3,-3,2,1
2016,1338,1458,2016-03-18,-3,0,-4,1,-5,-1,-8,-5,-8,-5,4,0,4,-3,1,8,1
2016,1451,1462,2016-03-18,-13,0,-18,-8,-5,-3,7,1,7,-4,-12,-5,-2,4,0,-2,1
2016,1181,1463,2016-03-19,-8,0,7,-2,-15,7,0,4,3,-15,1,-1,-1,1,2,2,0
2016,1211,1428,2016-03-19,8,0,23,12,9,2,4,-3,-2,4,6,5,-4,2,0,-1,0
2016,1231,1246,2016-03-19,1,0,6,1,-5,2,5,2,4,-4,0,5,-3,-1,2,-2,0
2016,1114,1235,2016-03-19,-8,0,-17,-10,1,-3,4,6,0,3,-2,-6,2,-5,1,4,1
2016,1163,1242,2016-03-19,-8,0,-12,-4,11,4,5,-8,-11,-3,-17,-3,-7,4,-3,6,1
2016,1274,1455,2016-03-19,-8,0,8,1,-21,1,-10,5,9,-14,7,-1,1,0,4,-3,0
2016,1314,1344,2016-03-19,-8,0,19,8,2,-2,-9,5,-2,4,14,4,4,0,3,-1,0
2016,1139,1438,2016-03-19,-8,0,-8,-4,2,5,5,-5,-4,-2,-8,-2,-5,4,-1,4,1
2016,1218,1268,2016-03-20,-8,0,-13,1,22,3,1,-18,-16,13,-7,5,-2,-3,-6,4,1
2016,1323,1372,2016-03-20,-8,0,1,0,-13,-2,-10,3,7,-3,7,-4,7,-3,-3,-3,0
2016,1328,1433,2016-03-20,-8,0,4,-1,-6,-3,-5,9,9,-2,2,-6,-1,-2,4,-5,0
2016,1332,1386,2016-03-20,-7,0,5,-1,-4,2,9,5,5,-2,0,-1,-1,-3,7,-1,0
2016,1292,1393,2016-03-20,-5,0,-25,-8,15,0,4,-9,-14,10,-12,-6,0,-2,-9,6,1
2016,1320,1401,2016-03-20,-8,0,-4,-4,-2,5,3,-1,-7,-6,-5,8,-1,3,3,4,1
2016,1234,1437,2016-03-20,-5,0,-19,-5,6,-3,5,-6,-4,4,-7,-9,0,-3,-1,3,1
2016,1458,1462,2016-03-20,5,0,3,3,5,3,11,-6,-8,2,0,2,4,-5,5,4,0
2016,1242,1268,2016-03-24,-4,0,16,7,7,-2,-16,4,1,7,8,5,2,-2,-6,-3,0
2016,1328,1401,2016-03-24,-1,0,14,9,-1,5,-3,-9,-15,-6,5,9,3,-2,1,6,0
2016,1181,1332,2016-03-24,-3,0,-14,-6,-6,-3,-1,1,-2,-7,-3,-10,0,1,-2,2,1
2016,1274,1437,2016-03-24,-1,0,-23,-7,-4,0,2,-9,-6,-2,-8,-5,4,-2,0,3,1
2016,1231,1314,2016-03-25,-4,0,-15,-7,-1,2,11,-3,-7,0,-5,-7,3,-5,-4,5,1
2016,1323,1458,2016-03-25,-1,0,5,-1,-2,-2,-7,9,8,-2,-2,2,-5,2,2,-6,0
2016,1211,1393,2016-03-25,-1,0,-3,2,-6,3,6,-10,-11,-3,7,9,8,-5,-2,2,1
2016,1235,1438,2016-03-25,-3,0,-13,-5,-5,3,7,-6,-9,-5,-4,-10,4,-2,-3,6,1
2016,1328,1332,2016-03-26,1,0,12,6,4,8,3,-8,-13,1,5,6,3,-6,0,5,0
2016,1242,1437,2016-03-26,1,0,-5,2,-2,2,4,-11,-8,1,3,4,7,-6,0,3,1
2016,1314,1323,2016-03-27,-5,0,14,5,3,-5,-5,9,10,8,9,8,-1,1,0,-1,0
2016,1393,1438,2016-03-27,9,0,6,-1,4,-2,-3,10,13,4,-2,-11,-5,8,-1,-1,0
2016,1314,1393,2016-04-02,-9,0,17,8,-1,-4,-8,5,-2,0,12,13,2,-2,1,-3,0
2016,1328,1437,2016-04-02,0,0,-44,-16,11,-5,9,-7,-8,12,-15,-6,6,-6,-1,9,1
2016,1314,1437,2016-04-04,1,0,-3,-1,15,3,3,-4,-4,14,-1,10,1,0,-2,4,1
2017,1243,1448,2017-03-14,0,0,7,6,-6,-3,-11,-2,4,0,8,4,4,-2,2,1,0
2017,1291,1309,2017-03-14,0,0,1,-4,-7,9,10,0,1,-4,1,2,2,-4,-1,-5,0
2017,1300,1413,2017-03-15,0,0,-4,2,19,0,10,-8,-9,3,-13,0,-9,6,-1,2,1
2017,1344,1425,2017-03-15,0,0,-4,1,-6,2,1,-8,-10,-9,0,5,2,-1,-2,8,1
2017,1112,1315,2017-03-16,-13,0,18,4,-7,-6,-11,16,12,-2,11,-4,1,-3,1,-5,0
2017,1139,1457,2017-03-16,-9,0,12,-1,-13,-1,-6,15,20,2,13,3,3,-2,5,-7,0
2017,1190,1196,2017-03-16,-9,0,-15,-1,8,2,2,-15,-17,1,-7,-4,2,-3,-4,7,1
2017,1195,1199,2017-03-16,-11,0,-6,-1,16,6,15,-10,-19,-2,-18,2,-5,-3,-8,4,1
2017,1211,1355,2017-03-16,-15,0,20,7,5,3,10,3,7,5,7,0,-4,2,3,-4,0
2017,1235,1305,2017-03-16,-7,0,11,4,-11,0,-7,3,2,-3,13,4,6,-4,-1,1,0
2017,1278,1292,2017-03-16,7,0,-9,-4,-6,-1,8,0,-6,-7,-6,-4,0,1,0,2,1
2017,1321,1435,2017-03-16,-1,0,2,5,-2,-3,-12,-5,0,1,6,1,2,0,-6,2,0
2017,1323,1343,2017-03-16,-7,0,2,-1,-5,-4,-20,8,15,2,1,-3,-3,2,-1,-5,0
2017,1345,1436,2017-03-16,-9,0,10,4,-1,-1,-7,3,4,3,7,-5,1,-4,5,-2,0
2017,1388,1433,2017-03-16,-3,0,8,-4,-20,4,4,12,13,-4,12,7,6,-2,0,-12,0
2017,1291,1437,2017-03-16,-15,0,-20,-10,-3,-1,4,1,1,-4,-12,-4,-4,0,2,-2,1
2017,1423,1438,2017-03-16,-7,0,-5,-1,9,3,9,-6,-8,8,-1,6,1,-1,-3,1,1
2017,1137,1452,2017-03-16,-9,0,-6,-3,-7,4,9,-4,-6,-8,-2,-2,2,1,-1,6,1
2017,1439,1458,2017-03-16,-1,0,-10,-3,-11,-6,-14,2,1,-11,-1,-5,2,-1,-1,-4,1
2017,1268,1462,2017-03-16,5,0,-11,-3,4,-2,4,-3,-5,-2,-8,-2,-4,-1,1,2,1
2017,1116,1371,2017-03-17,-1,0,6,2,-8,-3,-10,5,2,-13,-1,3,-5,6,3,2,0
2017,1124,1308,2017-03-17,-11,0,18,7,-3,-4,-14,8,6,1,11,0,1,-2,5,-3,0
2017,1153,1243,2017-03-17,-5,0,14,6,-11,-2,-7,4,7,-2,10,0,4,-3,2,-7,0
2017,1181,1407,2017-03-17,-13,0,22,5,3,8,5,4,9,1,-2,5,-9,12,6,-2,0
2017,1242,1413,2017-03-17,-15,0,38,15,2,7,5,1,2,2,16,12,-2,1,4,-2,0
2017,1246,1297,2017-03-17,-13,0,9,1,-12,-5,-15,12,17,-2,8,1,4,-1,6,-7,0
2017,1240,1257,2017-03-17,-13,0,-15,-8,-18,5,4,-4,-6,-12,-1,0,8,-6,3,2,1
2017,1276,1329,2017-03-17,-3,0,1,-6,-8,9,13,4,6,-10,-9,2,-6,2,3,-8,0
2017,1274,1277,2017-03-17,1,0,-20,-9,-1,-2,-4,0,3,-1,-12,-10,-2,8,-2,-1,1
2017,1314,1411,2017-03-17,-15,0,39,16,15,1,-5,6,10,14,13,9,-3,0,1,-4,0
2017,1233,1332,2017-03-17,-11,0,-16,-7,1,1,3,-3,-5,-3,-11,-1,-2,-4,5,3,1
2017,1166,1348,2017-03-17,5,0,-12,0,7,3,2,-15,-12,3,-4,0,3,-6,0,4,1
2017,1266,1376,2017-03-17,-3,0,-20,-11,-14,3,4,-1,-5,-7,-1,-5,9,-8,1,7,1
2017,1245,1417,2017-03-17,-11,0,-17,-6,12,2,8,-7,-11,9,-6,-15,2,1,-3,6,1
2017,1374,1425,2017-03-17,5,0,-1,0,7,1,-5,-2,-3,1,-5,-3,-2,0,-4,-1,1
2017,1173,1455,2017-03-17,3,0,-6,-1,10,1,2,-5,-7,-3,-16,0,-10,6,-5,4,1
2017,1112,1388,2017-03-18,-5,0,9,-2,-3,-1,-10,14,15,0,2,-10,-4,2,1,-8,0
2017,1139,1292,2017-03-18,-8,0,9,-1,-10,4,-4,7,9,-5,5,1,-2,-1,2,-5,0
2017,1196,1438,2017-03-18,-1,0,26,7,-4,7,6,5,11,-2,6,2,-1,2,-2,-7,0
2017,1211,1321,2017-03-18,-7,0,6,-1,-7,-4,-8,12,23,3,3,-2,1,-4,2,-8,0
2017,1235,1345,2017-03-18,-1,0,-4,-1,-4,-1,-3,-1,-1,-6,-4,-13,-3,1,2,1,1
2017,1323,1452,2017-03-18,-1,0,-12,-5,0,2,14,-4,-9,-2,-4,-4,2,0,-2,3,1
2017,1437,1458,2017-03-18,7,0,-3,-5,2,-1,-2,8,5,-1,-3,-5,-6,4,-4,-3,1
2017,1199,1462,2017-03-18,8,0,-25,-6,6,-7,4,-6,-7,4,-7,-10,0,3,0,4,1
2017,1124,1425,2017-03-19,-8,0,4,1,6,-2,-3,4,5,8,3,-3,-1,4,0,-2,0
2017,1242,1277,2017-03-19,-8,0,20,9,7,0,-3,2,-2,3,5,-1,-3,6,2,2,0
2017,1246,1455,2017-03-19,-8,0,3,-1,-7,-1,-6,6,9,-4,2,-1,-4,4,0,-3,0
2017,1257,1276,2017-03-19,5,0,-4,0,4,-1,3,-3,-2,6,1,1,5,0,1,3,1
2017,1116,1314,2017-03-19,-7,0,-7,2,-3,3,4,-14,-17,-10,-3,-6,2,-3,0,10,1
2017,1332,1348,2017-03-19,-8,0,3,-5,-7,1,-6,12,19,6,1,0,3,0,0,-7,0
2017,1181,1376,2017-03-19,5,0,-7,-5,-10,3,5,0,-3,-5,2,-5,7,-2,5,4,1
2017,1153,1417,2017-03-19,-3,0,-12,-5,-4,-4,-8,2,0,2,0,-10,7,-3,-4,3,1
2017,1211,1452,2017-03-23,-3,0,3,2,-16,-1,-13,0,3,-13,6,0,3,0,-4,1,0
2017,1242,1345,2017-03-23,-3,0,32,10,6,5,1,7,10,3,4,1,-6,3,2,-3,0
