Season,TeamID,ConfAbbrev,Conference,ConfRank,ConfSRS,ConfSOS,WinPCT,Wins,Losses,Schools
2022,1221,patriot,Patriot League,28,-9.62,-7.19,0.45625,146,174,10
2022,1222,aac,American Athletic Conference,7,7.32,4.95,0.562318841,194,151,11
2022,1223,southland,Southland Conference,29,-10.58,-5.9,0.457692308,119,141,8
2022,1224,meac,Mid-Eastern Athletic Conference,31,-12.03,-7.67,0.447257384,106,131,8
2022,1225,big_sky,Big Sky Conference,25,-7.38,-5.05,0.497222222,179,181,11
2022,1226,big_sky,Big Sky Conference,25,-7.38,-5.05,0.497222222,179,181,11
2022,1227,horizon,Horizon League,27,-8.22,-5.83,0.461942257,176,205,12
2022,1228,big_ten,Big Ten Conference,3,11.92,8.6,0.584051724,271,193,14
2022,1229,mvc,Missouri Valley Conference,11,2.66,1.53,0.526315789,170,153,10
2022,1230,southland,Southland Conference,29,-10.58,-5.9,0.457692308,119,141,8
2022,1231,big_ten,Big Ten Conference,3,11.92,8.6,0.584051724,271,193,14
2022,1232,mvc,Missouri Valley Conference,11,2.66,1.53,0.526315789,170,153,10
2022,1233,maac,Metro Atlantic Athletic Conference,16,-3.28,-2.96,0.515759312,180,169,11
2022,1234,big_ten,Big Ten Conference,3,11.92,8.6,0.584051724,271,193,14
2022,1235,big_twelve,Big 12 Conference,1,15.54,9.75,0.632653061,217,126,10
2022,1236,horizon,Horizon League,27,-8.22,-5.83,0.461942257,176,205,12
2022,1237,horizon,Horizon League,27,-8.22,-5.83,0.461942257,176,205,12
2022,1238,swac,Southwest Athletic Conference,32,-12.03,-5.86,0.37431694,137,229,12
2022,1239,a_sun,Atlantic Sun Conference,21,-5.9,-3.28,0.494736842,188,192,12
2022,1240,a_sun,Atlantic Sun Conference,21,-5.9,-3.28,0.494736842,188,192,12
2022,1241,caa,Colonial Athletic Association,14,-2.2,-1.33,0.51552795,166,156,10
2022,1242,big_twelve,Big 12 Conference,1,15.54,9.75,0.632653061,217,126,10
2022,1243,big_twelve,Big 12 Conference,1,15.54,9.75,0.632653061,217,126,10
2022,1244,a_sun,Atlantic Sun Conference,21,-5.9,-3.28,0.494736842,188,192,12
2022,1245,mac,Mid-American Conference,20,-5.01,-3.39,0.501305483,192,191,12
2022,1246,sec,Southeastern Conference,2,12.34,8.45,0.590814196,283,196,14
2022,1247,a_ten,Atlantic 10 Conference,10,3.46,2.3,0.538802661,243,208,14
2022,1248,patriot,Patriot League,28,-9.62,-7.19,0.45625,146,174,10
2022,1249,wac,Western Athletic Conference,15,-2.58,-1.7,0.528708134,221,197,13
2022,1250,patriot,Patriot League,28,-9.62,-7.19,0.45625,146,174,10
2022,1251,a_sun,Atlantic Sun Conference,21,-5.9,-3.28,0.494736842,188,192,12
2022,1252,a_sun,Atlantic Sun Conference,21,-5.9,-3.28,0.494736842,188,192,12
2022,1253,big_west,Big West Conference,17,-3.65,-2.45,0.495207668,155,158,11
2022,1254,nec,Northeast Conference,30,-10.96,-7.54,0.430976431,128,169,10
2022,1255,big_south,Big South Conference,24,-7.32,-4.58,0.479892761,179,194,12
2022,1256,cusa,Conference USA,12,-0.35,-0.62,0.538793103,250,214,14
2022,1257,acc,Atlantic Coast Conference,6,9.04,6.78,0.564202335,290,224,15
2022,1258,wcc,West Coast Conference,9,5.14,3.26,0.564814815,183,141,10
2022,1259,patriot,Patriot League,28,-9.62,-7.19,0.45625,146,174,10
2022,1260,mvc,Missouri Valley Conference,11,2.66,1.53,0.526315789,170,153,10
2022,1261,sec,Southeastern Conference,2,12.34,8.45,0.590814196,283,196,14
2022,1262,aec,America East Conference,26,-8.15,-6.26,0.483660131,148,158,10
2022,1263,aec,America East Conference,26,-8.15,-6.26,0.483660131,148,158,10
2022,1264,maac,Metro Atlantic Athletic Conference,16,-3.28,-2.96,0.515759312,180,169,11
2022,1265,maac,Metro Atlantic Athletic Conference,16,-3.28,-2.96,0.515759312,180,169,11
2022,1266,big_east,Big East Conference,4,11.22,8.16,0.595628415,218,148,11
2022,1267,cusa,Conference USA,12,-0.35,-0.62,0.538793103,250,214,14
2022,1268,big_ten,Big Ten Conference,3,11.92,8.6,0.584051724,271,193,14
2022,1269,a_ten,Atlantic 10 Conference,10,3.46,2.3,0.538802661,243,208,14
2022,1270,southland,Southland Conference,29,-10.58,-5.9,0.457692308,119,141,8
2022,1271,meac,Mid-Eastern Athletic Conference,31,-12.03,-7.67,0.447257384,106,131,8
2022,1272,aac,American Athletic Conference,7,7.32,4.95,0.562318841,194,151,11
2022,1273,southern,Southern Conference,13,-1.71,-1.51,0.544615385,177,148,10
2022,1274,acc,Atlantic Coast Conference,6,9.04,6.78,0.564202335,290,224,15
2022,1275,mac,Mid-American Conference,20,-5.01,-3.39,0.501305483,192,191,12
2022,1276,big_ten,Big Ten Conference,3,11.92,8.6,0.584051724,271,193,14
2022,1277,big_ten,Big Ten Conference,3,11.92,8.6,0.584051724,271,193,14
2022,1278,big_ten,Big Ten Conference,3,11.92,8.6,0.584051724,271,193,14
2022,1279,sec,Southeastern Conference,2,12.34,8.45,0.590814196,283,196,14
2022,1280,sec,Southeastern Conference,2,12.34,8.45,0.590814196,283,196,14
2022,1281,sec,Southeastern Conference,2,12.34,8.45,0.590814196,283,196,14
2022,1282,summit,Summit League,23,-6.69,-4.83,0.5,158,158,10
2022,1283,mvc,Missouri Valley Conference,11,2.66,1.53,0.526315789,170,153,10
2022,1284,maac,Metro Atlantic Athletic Conference,16,-3.28,-2.96,0.515759312,180,169,11
2022,1285,big_sky,Big Sky Conference,25,-7.38,-5.05,0.497222222,179,181,11
2022,1286,big_sky,Big Sky Conference,25,-7.38,-5.05,0.497222222,179,181,11
2022,1287,ovc,Ohio Valley Conference,22,-5.92,-3.92,0.482758621,154,165,10
2022,1288,meac,Mid-Eastern Athletic Conference,31,-12.03,-7.67,0.447257384,106,131,8
2022,1290,swac,Southwest Athletic Conference,32,-12.03,-5.86,0.37431694,137,229,12
2022,1291,nec,Northeast Conference,30,-10.96,-7.54,0.430976431,128,169,10
2022,1292,cusa,Conference USA,12,-0.35,-0.62,0.538793103,250,214,14
2022,1293,ovc,Ohio Valley Conference,22,-5.92,-3.92,0.482758621,154,165,10
2022,1294,big_sky,Big Sky Conference,25,-7.38,-5.05,0.497222222,179,181,11
2022,1295,summit,Summit League,23,-6.69,-4.83,0.5,158,158,10
2022,1296,mac,Mid-American Conference,20,-5.01,-3.39,0.501305483,192,191,12
2022,1297,horizon,Horizon League,27,-8.22,-5.83,0.461942257,176,205,12
2022,1298,patriot,Patriot League,28,-9.62,-7.19,0.45625,146,174,10
2022,1299,big_south,Big South Conference,24,-7.32,-4.58,0.479892761,179,194,12
2022,1300,meac,Mid-Eastern Athletic Conference,31,-12.03,-7.67,0.447257384,106,131,8
2022,1301,acc,Atlantic Coast Conference,6,9.04,6.78,0.564202335,290,224,15
2022,1303,summit,Summit League,23,-6.69,-4.83,0.5,158,158,10
2022,1304,big_ten,Big Ten Conference,3,11.92,8.6,0.584051724,271,193,14
2022,1305,mwc,Mountain West Conference,8,5.83,4.18,0.571428571,204,153,11
2022,1306,aec,America East Conference,26,-8.15,-6.26,0.483660131,148,158,10
2022,1307,mwc,Mountain West Conference,8,5.83,4.18,0.571428571,204,153,11
2022,1308,wac,Western Athletic Conference,15,-2.58,-1.7,0.528708134,221,197,13
2022,1309,southland,Southland Conference,29,-10.58,-5.9,0.457692308,119,141,8
2022,1310,maac,Metro Atlantic Athletic Conference,16,-3.28,-2.96,0.515759312,180,169,11
2022,1311,southland,Southland Conference,29,-10.58,-5.9,0.457692308,119,141,8
2022,1312,aec,America East Conference,26,-8.15,-6.26,0.483660131,148,158,10
2022,1313,meac,Mid-Eastern Athletic Conference,31,-12.03,-7.67,0.447257384,106,131,8
2022,1314,acc,Atlantic Coast Conference,6,9.04,6.78,0.564202335,290,224,15
2022,1315,summit,Summit League,23,-6.69,-4.83,0.5,158,158,10
2022,1316,a_sun,Atlantic Sun Conference,21,-5.9,-3.28,0.494736842,188,192,12
2022,1317,cusa,Conference USA,12,-0.35,-0.62,0.538793103,250,214,14
2022,1318,caa,Colonial Athletic Association,14,-2.2,-1.33,0.51552795,166,156,10
2022,1319,big_sky,Big Sky Conference,25,-7.38,-5.05,0.497222222,179,181,11
2022,1320,mvc,Missouri Valley Conference,11,2.66,1.53,0.526315789,170,153,10
2022,1321,big_ten,Big Ten Conference,3,11.92,8.6,0.584051724,271,193,14
2022,1322,southland,Southland Conference,29,-10.58,-5.9,0.457692308,119,141,8
2022,1323,acc,Atlantic Coast Conference,6,9.04,6.78,0.564202335,290,224,15
2022,1324,horizon,Horizon League,27,-8.22,-5.83,0.461942257,176,205,12
2022,1325,mac,Mid-American Conference,20,-5.01,-3.39,0.501305483,192,191,12
2022,1326,big_ten,Big Ten Conference,3,11.92,8.6,0.584051724,271,193,14
2022,1328,big_twelve,Big 12 Conference,1,15.54,9.75,0.632653061,217,126,10
2022,1329,big_twelve,Big 12 Conference,1,15.54,9.75,0.632653061,217,126,10
2022,1330,cusa,Conference USA,12,-0.35,-0.62,0.538793103,250,214,14
2022,1331,summit,Summit League,23,-6.69,-4.83,0.5,158,158,10
2022,1332,pac_twelve,Pacific-12 Conference,5,9.49,7.35,0.555,222,178,12
2022,1333,pac_twelve,Pacific-12 Conference,5,9.49,7.35,0.555,222,178,12
2022,1334,wcc,West Coast Conference,9,5.14,3.26,0.564814815,183,141,10
2022,1335,ivy,Ivy League,19,-4.3,-2.82,0.488687783,108,113,8
2022,1336,big_ten,Big Ten Conference,3,11.92,8.6,0.584051724,271,193,14
2022,1337,wcc,West Coast Conference,9,5.14,3.26,0.564814815,183,141,10
2022,1338,acc,Atlantic Coast Conference,6,9.04,6.78,0.564202335,290,224,15
2022,1339,wcc,West Coast Conference,9,5.14,3.26,0.564814815,183,141,10
2022,1340,big_sky,Big Sky Conference,25,-7.38,-5.05,0.497222222,179,181,11
2022,1341,swac,Southwest Athletic Conference,32,-12.03,-5.86,0.37431694,137,229,12
2022,1342,big_south,Big South Conference,24,-7.32,-4.58,0.479892761,179,194,12
2022,1343,ivy,Ivy League,19,-4.3,-2.82,0.488687783,108,113,8
2022,1344,big_east,Big East Conference,4,11.22,8.16,0.595628415,218,148,11
2022,1345,big_ten,Big Ten Conference,3,11.92,8.6,0.584051724,271,193,14
2022,1346,maac,Metro Atlantic Athletic Conference,16,-3.28,-2.96,0.515759312,180,169,11
2022,1347,big_south,Big South Conference,24,-7.32,-4.58,0.479892761,179,194,12
2022,1348,a_ten,Atlantic 10 Conference,10,3.46,2.3,0.538802661,243,208,14
2022,1349,cusa,Conference USA,12,-0.35,-0.62,0.538793103,250,214,14
2022,1350,a_ten,Atlantic 10 Conference,10,3.46,2.3,0.538802661,243,208,14
2022,1351,maac,Metro Atlantic Athletic Conference,16,-3.28,-2.96,0.515759312,180,169,11
2022,1352,horizon,Horizon League,27,-8.22,-5.83,0.461942257,176,205,12
2022,1353,big_ten,Big Ten Conference,3,11.92,8.6,0.584051724,271,193,14
2022,1354,meac,Mid-Eastern Athletic Conference,31,-12.03,-7.67,0.447257384,106,131,8
2022,1355,summit,Summit League,23,-6.69,-4.83,0.5,158,158,10
2022,1356,mvc,Missouri Valley Conference,11,2.66,1.53,0.526315789,170,153,10
2022,1357,nec,Northeast Conference,30,-10.96,-7.54,0.430976431,128,169,10
2022,1358,wac,Western Athletic Conference,15,-2.58,-1.7,0.528708134,221,197,13
2022,1359,southern,Southern Conference,13,-1.71,-1.51,0.544615385,177,148,10
2022,1360,wcc,West Coast Conference,9,5.14,3.26,0.564814815,183,141,10
2022,1361,mwc,Mountain West Conference,8,5.83,4.18,0.571428571,204,153,11
2022,1362,wcc,West Coast Conference,9,5.14,3.26,0.564814815,183,141,10
2022,1363,mwc,Mountain West Conference,8,5.83,4.18,0.571428571,204,153,11
2022,1364,big_west,Big West Conference,17,-3.65,-2.45,0.495207668,155,158,11
2022,1365,wcc,West Coast Conference,9,5.14,3.26,0.564814815,183,141,10
2022,1367,big_south,Big South Conference,24,-7.32,-4.58,0.479892761,179,194,12
2022,1368,southland,Southland Conference,29,-10.58,-5.9,0.457692308,119,141,8
2022,1369,ovc,Ohio Valley Conference,22,-5.92,-3.92,0.482758621,154,165,10
2022,1370,wac,Western Athletic Conference,15,-2.58,-1.7,0.528708134,221,197,13
2022,1371,big_east,Big East Conference,4,11.22,8.16,0.595628415,218,148,11
2022,1372,wac,Western Athletic Conference,15,-2.58,-1.7,0.528708134,221,197,13
2022,1373,maac,Metro Atlantic Athletic Conference,16,-3.28,-2.96,0.515759312,180,169,11
2022,1374,aac,American Athletic Conference,7,7.32,4.95,0.562318841,194,151,11
2022,1375,sun_belt,Sun Belt Conference,18,-3.69,-2.41,0.539509537,198,169,12
2022,1376,sec,Southeastern Conference,2,12.34,8.45,0.590814196,283,196,14
2022,1377,summit,Summit League,23,-6.69,-4.83,0.5,158,158,10
2022,1378,aac,American Athletic Conference,7,7.32,4.95,0.562318841,194,151,11
2022,1379,cusa,Conference USA,12,-0.35,-0.62,0.538793103,250,214,14
2022,1380,swac,Southwest Athletic Conference,32,-12.03,-5.86,0.37431694,137,229,12
2022,1381,big_sky,Big Sky Conference,25,-7.38,-5.05,0.497222222,179,181,11
2022,1382,a_ten,Atlantic 10 Conference,10,3.46,2.3,0.538802661,243,208,14
2022,1383,nec,Northeast Conference,30,-10.96,-7.54,0.430976431,128,169,10
2022,1384,nec,Northeast Conference,30,-10.96,-7.54,0.430976431,128,169,10
2022,1385,big_east,Big East Conference,4,11.22,8.16,0.595628415,218,148,11
2022,1386,a_ten,Atlantic 10 Conference,10,3.46,2.3,0.538802661,243,208,14
2022,1387,a_ten,Atlantic 10 Conference,10,3.46,2.3,0.538802661,243,208,14
2022,1388,wcc,West Coast Conference,9,5.14,3.26,0.564814815,183,141,10
2022,1389,maac,Metro Atlantic Athletic Conference,16,-3.28,-2.96,0.515759312,180,169,11
2022,1390,pac_twelve,Pacific-12 Conference,5,9.49,7.35,0.555,222,178,12
2022,1391,a_sun,Atlantic Sun Conference,21,-5.9,-3.28,0.494736842,188,192,12
2022,1392,aec,America East Conference,26,-8.15,-6.26,0.483660131,148,158,10
2022,1393,acc,Atlantic Coast Conference,6,9.04,6.78,0.564202335,290,224,15
2022,1394,southland,Southland Conference,29,-10.58,-5.9,0.457692308,119,141,8
2022,1395,big_twelve,Big 12 Conference,1,15.54,9.75,0.632653061,217,126,10
2022,1396,aac,American Athletic Conference,7,7.32,4.95,0.562318841,194,151,11
2022,1397,sec,Southeastern Conference,2,12.34,8.45,0.590814196,283,196,14
2022,1398,ovc,Ohio Valley Conference,22,-5.92,-3.92,0.482758621,154,165,10
2022,1399,ovc,Ohio Valley Conference,22,-5.92,-3.92,0.482758621,154,165,10
2022,1400,big_twelve,Big 12 Conference,1,15.54,9.75,0.632653061,217,126,10
2022,1401,sec,Southeastern Conference,2,12.34,8.45,0.590814196,283,196,14
2022,1402,sun_belt,Sun Belt Conference,18,-3.69,-2.41,0.539509537,198,169,12
2022,1403,big_twelve,Big 12 Conference,1,15.54,9.75,0.632653061,217,126,10
2022,1404,ovc,Ohio Valley Conference,22,-5.92,-3.92,0.482758621,154,165,10
2022,1405,mac,Mid-American Conference,20,-5.01,-3.39,0.501305483,192,191,12
2022,1406,caa,Colonial Athletic Association,14,-2.2,-1.33,0.51552795,166,156,10
2022,1407,sun_belt,Sun Belt Conference,18,-3.69,-2.41,0.539509537,198,169,12
2022,1408,aac,American Athletic Conference,7,7.32,4.95,0.562318841,194,151,11
2022,1409,aac,American Athletic Conference,7,7.32,4.95,0.562318841,194,151,11
2022,1410,wac,Western Athletic Conference,15,-2.58,-1.7,0.528708134,221,197,13
2022,1411,swac,Southwest Athletic Conference,32,-12.03,-5.86,0.37431694,137,229,12
2022,1412,cusa,Conference USA,12,-0.35,-0.62,0.538793103,250,214,14
2022,1413,big_west,Big West Conference,17,-3.65,-2.45,0.495207668,155,158,11
2022,1414,big_west,Big West Conference,17,-3.65,-2.45,0.495207668,155,158,11
2022,1415,big_west,Big West Conference,17,-3.65,-2.45,0.495207668,155,158,11
2022,1416,aac,American Athletic Conference,7,7.32,4.95,0.562318841,194,151,11
2022,1417,pac_twelve,Pacific-12 Conference,5,9.49,7.35,0.555,222,178,12
2022,1418,sun_belt,Sun Belt Conference,18,-3.69,-2.41,0.539509537,198,169,12
2022,1419,sun_belt,Sun Belt Conference,18,-3.69,-2.41,0.539509537,198,169,12
2022,1420,aec,America East Conference,26,-8.15,-6.26,0.483660131,148,158,10
2022,1421,big_south,Big South Conference,24,-7.32,-4.58,0.479892761,179,194,12
2022,1422,southern,Southern Conference,13,-1.71,-1.51,0.544615385,177,148,10
2022,1423,caa,Colonial Athletic Association,14,-2.2,-1.33,0.51552795,166,156,10
2022,1424,mwc,Mountain West Conference,8,5.83,4.18,0.571428571,204,153,11
2022,1425,pac_twelve,Pacific-12 Conference,5,9.49,7.35,0.555,222,178,12
2022,1426,sun_belt,Sun Belt Conference,18,-3.69,-2.41,0.539509537,198,169,12
2022,1427,cusa,Conference USA,12,-0.35,-0.62,0.538793103,250,214,14
2022,1428,pac_twelve,Pacific-12 Conference,5,9.49,7.35,0.555,222,178,12
2022,1429,mwc,Mountain West Conference,8,5.83,4.18,0.571428571,204,153,11
2022,1430,wac,Western Athletic Conference,15,-2.58,-1.7,0.528708134,221,197,13
2022,1431,cusa,Conference USA,12,-0.35,-0.62,0.538793103,250,214,14
2022,1433,a_ten,Atlantic 10 Conference,10,3.46,2.3,0.538802661,243,208,14
2022,1434,mvc,Missouri Valley Conference,11,2.66,1.53,0.526315789,170,153,10
2022,1435,sec,Southeastern Conference,2,12.34,8.45,0.590814196,283,196,14
2022,1436,aec,America East Conference,26,-8.15,-6.26,0.483660131,148,158,10
2022,1437,big_east,Big East Conference,4,11.22,8.16,0.595628415,218,148,11
2022,1438,acc,Atlantic Coast Conference,6,9.04,6.78,0.564202335,290,224,15
2022,1439,acc,Atlantic Coast Conference,6,9.04,6.78,0.564202335,290,224,15
2022,1440,southern,Southern Conference,13,-1.71,-1.51,0.544615385,177,148,10
2022,1441,southern,Southern Conference,13,-1.71,-1.51,0.544615385,177,148,10
2022,1442,summit,Summit League,23,-6.69,-4.83,0.5,158,158,10
2022,1443,cusa,Conference USA,12,-0.35,-0.62,0.538793103,250,214,14
2022,1444,mac,Mid-American Conference,20,-5.01,-3.39,0.501305483,192,191,12
2022,1447,nec,Northeast Conference,30,-10.96,-7.54,0.430976431,128,169,10
2022,1448,acc,Atlantic Coast Conference,6,9.04,6.78,0.564202335,290,224,15
2022,1449,pac_twelve,Pacific-12 Conference,5,9.49,7.35,0.555,222,178,12
2022,1450,pac_twelve,Pacific-12 Conference,5,9.49,7.35,0.555,222,178,12
2022,1451,big_sky,Big Sky Conference,25,-7.38,-5.05,0.497222222,179,181,11
2022,1452,big_twelve,Big 12 Conference,1,15.54,9.75,0.632653061,217,126,10
2022,1453,horizon,Horizon League,27,-8.22,-5.83,0.461942257,176,205,12
2022,1454,horizon,Horizon League,27,-8.22,-5.83,0.461942257,176,205,12
2022,1455,aac,American Athletic Conference,7,7.32,4.95,0.562318841,194,151,11
2022,1456,caa,Colonial Athletic Association,14,-2.2,-1.33,0.51552795,166,156,10
2022,1457,big_south,Big South Conference,24,-7.32,-4.58,0.479892761,179,194,12
2022,1458,big_ten,Big Ten Conference,3,11.92,8.6,0.584051724,271,193,14
2022,1459,southern,Southern Conference,13,-1.71,-1.51,0.544615385,177,148,10
2022,1460,horizon,Horizon League,27,-8.22,-5.83,0.461942257,176,205,12
2022,1461,mwc,Mountain West Conference,8,5.83,4.18,0.571428571,204,153,11
2022,1462,big_east,Big East Conference,4,11.22,8.16,0.595628415,218,148,11
2022,1463,ivy,Ivy League,19,-4.3,-2.82,0.488687783,108,113,8
2022,1464,horizon,Horizon League,27,-8.22,-5.83,0.461942257,176,205,12
2022,1465,wac,Western Athletic Conference,15,-2.58,-1.7,0.528708134,221,197,13
2022,1466,a_sun,Atlantic Sun Conference,21,-5.9,-3.28,0.494736842,188,192,12
2022,1467,nec,Northeast Conference,30,-10.96,-7.54,0.430976431,128,169,10
2022,1468,a_sun,Atlantic Sun Conference,21,-5.9,-3.28,0.494736842,188,192,12
2022,1469,wac,Western Athletic Conference,15,-2.58,-1.7,0.528708134,221,197,13
2022,1470,wac,Western Athletic Conference,15,-2.58,-1.7,0.528708134,221,197,13
2022,1471,big_west,Big West Conference,17,-3.65,-2.45,0.495207668,155,158,11
2022,1472,summit,Summit League,23,-6.69,-4.83,0.5,158,158,10
2023,1101,wac,Western Athletic Conference,12,1.03,1.15,0.558603491,224,177,13
2023,1102,mwc,Mountain West Conference,6,8.93,6.12,0.588921283,202,141,11
2023,1103,mac,Mid-American Conference,17,-2.86,-1.89,0.501340483,187,186,12
2023,1104,sec,Southeastern Conference,3,11.79,7.79,0.595890411,261,177,14
2023,1105,swac,Southwest Athletic Conference,31,-11.5,-5.64,0.402666667,151,224,12
2023,1106,swac,Southwest Athletic Conference,31,-11.5,-5.64,0.402666667,151,224,12
2023,1107,aec,America East Conference,26,-6.84,-5.44,0.498207885,139,140,9
2023,1108,swac,Southwest Athletic Conference,31,-11.5,-5.64,0.402666667,151,224,12
2023,1110,patriot,Patriot League,27,-7.5,-6.31,0.479876161,155,168,10
2023,1111,sun_belt,Sun Belt Conference,13,-0.65,-1.08,0.546052632,249,207,14
2023,1112,pac_twelve,Pacific-12 Conference,5,11.11,8.25,0.547368421,208,172,12
2023,1113,pac_twelve,Pacific-12 Conference,5,11.11,8.25,0.547368421,208,172,12
2023,1114,ovc,Ohio Valley Conference,28,-9.51,-6.78,0.487654321,158,166,10
2023,1115,swac,Southwest Athletic Conference,31,-11.5,-5.64,0.402666667,151,224,12
2023,1116,sec,Southeastern Conference,3,11.79,7.79,0.595890411,261,177,14
2023,1117,sun_belt,Sun Belt Conference,13,-0.65,-1.08,0.546052632,249,207,14
2023,1119,patriot,Patriot League,27,-7.5,-6.31,0.479876161,155,168,10
2023,1120,sec,Southeastern Conference,3,11.79,7.79,0.595890411,261,177,14
2023,1122,a_sun,Atlantic Sun Conference,20,-4.59,-2.71,0.525727069,235,212,14
2023,1123,mac,Mid-American Conference,17,-2.86,-1.89,0.501340483,187,186,12
2023,1124,big_twelve,Big 12 Conference,1,16.53,10.62,0.635782748,199,114,10
2023,1125,mvc,Missouri Valley Conference,15,-1.35,-1.47,0.524296675,205,186,12
2023,1126,swac,Southwest Athletic Conference,31,-11.5,-5.64,0.402666667,151,224,12
2023,1127,aec,America East Conference,26,-6.84,-5.44,0.498207885,139,140,9
2023,1129,mwc,Mountain West Conference,6,8.93,6.12,0.588921283,202,141,11
2023,1130,acc,Atlantic Coast Conference,7,7.62,5.43,0.56092437,267,209,15
2023,1131,patriot,Patriot League,27,-7.5,-6.31,0.479876161,155,168,10
2023,1132,mac,Mid-American Conference,17,-2.86,-1.89,0.501340483,187,186,12
2023,1133,mvc,Missouri Valley Conference,15,-1.35,-1.47,0.524296675,205,186,12
2023,1135,ivy,Ivy League,16,-1.59,-2.43,0.531531532,118,104,8
2023,1136,aec,America East Conference,26,-6.84,-5.44,0.498207885,139,140,9
2023,1137,patriot,Patriot League,27,-7.5,-6.31,0.479876161,155,168,10
2023,1138,mac,Mid-American Conference,17,-2.86,-1.89,0.501340483,187,186,12
2023,1139,big_east,Big East Conference,4,11.39,7.97,0.565217391,195,150,11
2023,1140,wcc,West Coast Conference,8,7.18,5.27,0.566153846,184,141,10
2023,1141,mac,Mid-American Conference,17,-2.86,-1.89,0.501340483,187,186,12
2023,1142,big_west,Big West Conference,14,-1.3,-0.66,0.5129683,178,169,11
2023,1143,pac_twelve,Pacific-12 Conference,5,11.11,8.25,0.547368421,208,172,12
2023,1144,big_south,Big South Conference,23,-6.03,-4.64,0.489096573,157,164,10
2023,1145,maac,Metro Atlantic Athletic Conference,22,-5.11,-4.43,0.49112426,166,172,11
2023,1146,a_sun,Atlantic Sun Conference,20,-4.59,-2.71,0.525727069,235,212,14
2023,1148,nec,Northeast Conference,32,-14.38,-9.8,0.432624113,122,160,9
2023,1149,big_south,Big South Conference,23,-6.03,-4.64,0.489096573,157,164,10
2023,1150,cusa,Conference USA,10,2.25,0.89,0.574712644,200,148,11
2023,1151,southern,Southern Conference,19,-4.3,-3.5,0.5,164,164,10
2023,1152,ind,Independent,33,-16.92,-5.45,0.271186441,16,43,2
2023,1153,aac,American Athletic Conference,9,6.78,4.21,0.549253731,184,151,11
2023,1154,southern,Southern Conference,19,-4.3,-3.5,0.5,164,164,10
2023,1155,acc,Atlantic Coast Conference,7,7.62,5.43,0.56092437,267,209,15
2023,1156,horizon,Horizon League,24,-6.05,-4.26,0.483333333,174,186,11
2023,1157,sun_belt,Sun Belt Conference,13,-0.65,-1.08,0.546052632,249,207,14
2023,1158,caa,Colonial Athletic Association,25,-6.3,-3.86,0.481132075,204,220,13
2023,1159,patriot,Patriot League,27,-7.5,-6.31,0.479876161,155,168,10
2023,1160,pac_twelve,Pacific-12 Conference,5,11.11,8.25,0.547368421,208,172,12
2023,1161,mwc,Mountain West Conference,6,8.93,6.12,0.588921283,202,141,11
2023,1162,ivy,Ivy League,16,-1.59,-2.43,0.531531532,118,104,8
2023,1163,big_east,Big East Conference,4,11.39,7.97,0.565217391,195,150,11
2023,1164,meac,Mid-Eastern Athletic Conference,29,-9.69,-5.03,0.454545455,110,132,8
2023,1165,ivy,Ivy League,16,-1.59,-2.43,0.531531532,118,104,8
2023,1166,big_east,Big East Conference,4,11.39,7.97,0.565217391,195,150,11
2023,1167,big_west,Big West Conference,14,-1.3,-0.66,0.5129683,178,169,11
2023,1168,big_west,Big West Conference,14,-1.3,-0.66,0.5129683,178,169,11
2023,1169,big_west,Big West Conference,14,-1.3,-0.66,0.5129683,178,169,11
2023,1170,big_sky,Big Sky Conference,18,-2.97,-1.25,0.472222222,153,171,10
2023,1171,ivy,Ivy League,16,-1.59,-2.43,0.531531532,118,104,8
2023,1172,a_ten,Atlantic 10 Conference,11,1.71,0.62,0.535864979,254,220,15
2023,1173,a_ten,Atlantic 10 Conference,11,1.71,0.62,0.535864979,254,220,15
2023,1174,caa,Colonial Athletic Association,25,-6.3,-3.86,0.481132075,204,220,13
2023,1175,meac,Mid-Eastern Athletic Conference,29,-9.69,-5.03,0.454545455,110,132,8
2023,1176,summit,Summit League,21,-4.9,-2.79,0.49689441,160,162,10
2023,1177,big_east,Big East Conference,4,11.39,7.97,0.565217391,195,150,11
2023,1178,horizon,Horizon League,24,-6.05,-4.26,0.483333333,174,186,11
2023,1179,mvc,Missouri Valley Conference,15,-1.35,-1.47,0.524296675,205,186,12
2023,1180,caa,Colonial Athletic Association,25,-6.3,-3.86,0.481132075,204,220,13
2023,1181,acc,Atlantic Coast Conference,7,7.62,5.43,0.56092437,267,209,15
2023,1182,a_ten,Atlantic 10 Conference,11,1.71,0.62,0.535864979,254,220,15
2023,1183,ovc,Ohio Valley Conference,28,-9.51,-6.78,0.487654321,158,166,10
2023,1184,a_sun,Atlantic Sun Conference,20,-4.59,-2.71,0.525727069,235,212,14
2023,1185,mac,Mid-American Conference,17,-2.86,-1.89,0.501340483,187,186,12
2023,1186,big_sky,Big Sky Conference,18,-2.97,-1.25,0.472222222,153,171,10
2023,1187,aac,American Athletic Conference,9,6.78,4.21,0.549253731,184,151,11
2023,1188,ovc,Ohio Valley Conference,28,-9.51,-6.78,0.487654321,158,166,10
2023,1189,caa,Colonial Athletic Association,25,-6.3,-3.86,0.481132075,204,220,13
2023,1190,southern,Southern Conference,19,-4.3,-3.5,0.5,164,164,10
