Season,StartDate,TeamID,ConfAbbrev,Description,RegionW,RegionX,RegionY,RegionZ
2017,2016-10-31,3133,mvc,Missouri Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3135,ivy,Ivy League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3136,nec,Northeast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3137,patriot,Patriot League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3138,mac,Mid-American Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3139,big_east,Big East Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3140,wcc,West Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3141,mac,Mid-American Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3142,big_west,Big West Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3143,pac_twelve,Pacific-12 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3144,big_south,Big South Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3145,maac,Metro Atlantic Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3146,southland,Southland Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3148,nec,Northeast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3149,big_south,Big South Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3150,cusa,Conference USA,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3151,southern,Southern Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3152,wac,Western Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3153,aac,American Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3155,acc,Atlantic Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3156,horizon,Horizon League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3157,sun_belt,Sun Belt Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3158,caa,Colonial Athletic Association,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3159,patriot,Patriot League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3160,pac_twelve,Pacific-12 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3161,mwc,Mountain West Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3162,ivy,Ivy League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3163,aac,American Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3164,meac,Mid-Eastern Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3165,ivy,Ivy League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3166,big_east,Big East Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3167,wac,Western Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3168,big_west,Big West Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3169,big_west,Big West Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3170,big_sky,Big Sky Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3171,ivy,Ivy League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3172,a_ten,Atlantic 10 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3173,a_ten,Atlantic 10 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3174,caa,Colonial Athletic Association,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3175,meac,Mid-Eastern Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3176,summit,Summit League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3177,big_east,Big East Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3178,horizon,Horizon League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3179,mvc,Missouri Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3180,caa,Colonial Athletic Association,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3181,acc,Atlantic Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3182,a_ten,Atlantic 10 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3183,ovc,Ohio Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3184,ovc,Ohio Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3185,mac,Mid-American Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3186,big_sky,Big Sky Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3187,aac,American Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3188,ovc,Ohio Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3189,caa,Colonial Athletic Association,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3190,southern,Southern Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3191,mvc,Missouri Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3192,nec,Northeast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3193,maac,Metro Atlantic Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3194,cusa,Conference USA,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3195,a_sun,Atlantic Sun Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3196,sec,Southeastern Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3197,meac,Mid-Eastern Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3198,cusa,Conference USA,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3199,acc,Atlantic Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3200,a_ten,Atlantic 10 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3201,mwc,Mountain West Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3202,southern,Southern Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3203,a_ten,Atlantic 10 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3204,sun_belt,Sun Belt Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3205,big_south,Big South Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3206,a_ten,Atlantic 10 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3207,big_east,Big East Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3208,sec,Southeastern Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3209,sun_belt,Sun Belt Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3210,acc,Atlantic Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3211,wcc,West Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3212,swac,Southwest Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3213,wac,Western Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3214,meac,Mid-Eastern Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3216,aec,America East Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3217,ivy,Ivy League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3218,big_west,Big West Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3219,big_south,Big South Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3220,caa,Colonial Athletic Association,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3221,patriot,Patriot League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3222,aac,American Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3223,southland,Southland Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3224,meac,Mid-Eastern Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3225,big_sky,Big Sky Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3226,big_sky,Big Sky Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3227,horizon,Horizon League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3228,big_ten,Big Ten Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3229,mvc,Missouri Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3230,southland,Southland Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3231,big_ten,Big Ten Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3232,mvc,Missouri Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3233,maac,Metro Atlantic Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3234,big_ten,Big Ten Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3235,big_twelve,Big 12 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3236,summit,Summit League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3237,summit,Summit League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3238,swac,Southwest Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3239,a_sun,Atlantic Sun Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3240,ovc,Ohio Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3241,caa,Colonial Athletic Association,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3242,big_twelve,Big 12 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3243,big_twelve,Big 12 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3244,a_sun,Atlantic Sun Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3245,mac,Mid-American Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3246,sec,Southeastern Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3247,a_ten,Atlantic 10 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3248,patriot,Patriot League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3249,southland,Southland Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3250,patriot,Patriot League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3251,big_south,Big South Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3252,a_sun,Atlantic Sun Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3253,big_west,Big West Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3254,nec,Northeast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3255,big_south,Big South Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3256,cusa,Conference USA,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3257,acc,Atlantic Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3258,wcc,West Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3259,patriot,Patriot League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3260,mvc,Missouri Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3261,sec,Southeastern Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3262,aec,America East Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3263,aec,America East Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3264,maac,Metro Atlantic Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3265,maac,Metro Atlantic Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3266,big_east,Big East Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3267,cusa,Conference USA,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3268,big_ten,Big Ten Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3269,a_ten,Atlantic 10 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3270,southland,Southland Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3271,meac,Mid-Eastern Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3272,aac,American Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3273,southern,Southern Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3274,acc,Atlantic Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3275,mac,Mid-American Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3276,big_ten,Big Ten Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3277,big_ten,Big Ten Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3278,big_ten,Big Ten Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3279,sec,Southeastern Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3280,sec,Southeastern Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3281,sec,Southeastern Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3282,wac,Western Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3283,mvc,Missouri Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3284,maac,Metro Atlantic Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3285,big_sky,Big Sky Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3286,big_sky,Big Sky Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3287,ovc,Ohio Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3288,meac,Mid-Eastern Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3290,swac,Southwest Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3291,nec,Northeast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3292,cusa,Conference USA,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3293,ovc,Ohio Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3294,big_sky,Big Sky Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3295,summit,Summit League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3296,mac,Mid-American Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3297,horizon,Horizon League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3298,patriot,Patriot League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3299,meac,Mid-Eastern Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3300,meac,Mid-Eastern Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3301,acc,Atlantic Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3303,summit,Summit League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3304,big_ten,Big Ten Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3305,mwc,Mountain West Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3306,aec,America East Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3307,mwc,Mountain West Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3308,wac,Western Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3309,southland,Southland Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3310,maac,Metro Atlantic Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3311,southland,Southland Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3312,a_sun,Atlantic Sun Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3313,meac,Mid-Eastern Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3314,acc,Atlantic Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3315,big_sky,Big Sky Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3316,a_sun,Atlantic Sun Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3317,cusa,Conference USA,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3318,caa,Colonial Athletic Association,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3319,big_sky,Big Sky Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3320,mvc,Missouri Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3321,big_ten,Big Ten Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3322,southland,Southland Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3323,acc,Atlantic Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3324,horizon,Horizon League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3325,mac,Mid-American Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3326,big_ten,Big Ten Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3328,big_twelve,Big 12 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3329,big_twelve,Big 12 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3330,cusa,Conference USA,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3331,summit,Summit League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3332,pac_twelve,Pacific-12 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3333,pac_twelve,Pacific-12 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3334,wcc,West Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3335,ivy,Ivy League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3336,big_ten,Big Ten Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3337,wcc,West Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3338,acc,Atlantic Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3339,wcc,West Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3340,big_sky,Big Sky Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3341,swac,Southwest Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3342,big_south,Big South Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3343,ivy,Ivy League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3344,big_east,Big East Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3345,big_ten,Big Ten Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3346,maac,Metro Atlantic Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3347,big_south,Big South Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3348,a_ten,Atlantic 10 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3349,cusa,Conference USA,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3350,a_ten,Atlantic 10 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3351,maac,Metro Atlantic Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3352,nec,Northeast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3353,big_ten,Big Ten Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3354,meac,Mid-Eastern Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3355,summit,Summit League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3356,mvc,Missouri Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3357,nec,Northeast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3358,southland,Southland Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3359,southern,Southern Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3360,wcc,West Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3361,mwc,Mountain West Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3362,wcc,West Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3363,mwc,Mountain West Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3364,big_west,Big West Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3365,wcc,West Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3366,meac,Mid-Eastern Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3367,a_sun,Atlantic Sun Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3368,southland,Southland Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3369,ovc,Ohio Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3370,wac,Western Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3371,big_east,Big East Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3372,southland,Southland Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3373,maac,Metro Atlantic Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3374,aac,American Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3375,sun_belt,Sun Belt Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3376,sec,Southeastern Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3377,summit,Summit League,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3378,aac,American Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3379,cusa,Conference USA,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3380,swac,Southwest Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3381,big_sky,Big Sky Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3382,a_ten,Atlantic 10 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3383,nec,Northeast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3384,nec,Northeast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3385,big_east,Big East Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3386,a_ten,Atlantic 10 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3387,a_ten,Atlantic 10 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3388,wcc,West Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3389,maac,Metro Atlantic Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3390,pac_twelve,Pacific-12 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3391,a_sun,Atlantic Sun Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3392,aec,America East Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3393,acc,Atlantic Coast Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3394,southland,Southland Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3395,big_twelve,Big 12 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3396,aac,American Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3397,sec,Southeastern Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3398,ovc,Ohio Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3399,ovc,Ohio Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3400,big_twelve,Big 12 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3401,sec,Southeastern Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3402,sun_belt,Sun Belt Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3403,big_twelve,Big 12 Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3404,ovc,Ohio Valley Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3405,mac,Mid-American Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3406,caa,Colonial Athletic Association,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3407,sun_belt,Sun Belt Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3408,aac,American Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3409,aac,American Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
2017,2016-10-31,3410,wac,Western Athletic Conference,Bridgeport,OklahomaCity,Lexington,Stockton
