Season,DayNum,WTeamID,LTeamID,WScore,LScore,LocG,LocC,LocH,LocA
2019,65,1438,1130,83,56,1,,0,1
2019,65,1439,1210,52,49,1,,0,1
2019,65,1462,1207,81,75,1,,1,0
2019,66,1114,1407,73,59,1,,1,0
2019,66,1117,1375,66,65,1,,1,0
2019,66,1122,1369,78,60,1,,0,1
2019,66,1125,1287,77,60,1,,1,0
2019,66,1136,1291,66,59,1,,0,1
2019,66,1140,1339,79,56,1,,1,0
2019,66,1148,1192,103,96,1,,0,1
2019,66,1153,1409,70,65,1,,0,1
2019,66,1160,1450,92,60,1,,1,0
2019,66,1163,1374,76,64,1,,1,0
2019,66,1167,1410,75,69,1,,0,1
2019,66,1174,1423,82,69,1,,0,1
2019,66,1178,1453,101,83,1,,1,0
2019,66,1180,1158,79,78,1,,0,1
2019,66,1186,1285,78,71,1,,1,0
2019,66,1190,1154,98,73,1,,0,1
2019,66,1193,1389,60,57,1,,1,0
2019,66,1194,1330,80,73,1,,1,0
2019,66,1198,1150,69,66,1,,1,0
2019,66,1202,1440,89,57,1,,0,1
2019,66,1204,1419,79,78,1,,1,0
2019,66,1209,1418,89,76,1,,1,0
2019,66,1211,1334,67,36,1,,1,0
2019,66,1214,1149,94,82,1,,1,0
2019,66,1219,1342,74,58,1,,1,0
2019,66,1220,1456,93,90,1,,0,1
2019,66,1227,1464,78,63,1,,1,0
2019,66,1236,1331,94,69,1,,1,0
2019,66,1237,1156,90,74,1,,1,0
2019,66,1240,1183,69,62,1,,1,0
2019,66,1255,1421,67,62,1,,1,0
2019,66,1256,1412,64,53,1,,1,0
2019,66,1272,1187,78,72,1,,1,0
2019,66,1273,1441,84,80,1,,1,0
2019,66,1276,1228,79,69,1,,0,1
2019,66,1282,1465,84,68,1,,1,0
2019,66,1286,1225,77,67,1,,0,1
2019,66,1293,1404,98,77,1,,0,1
2019,66,1295,1442,85,69,1,,1,0
2019,66,1303,1315,92,91,1,,0,1
2019,66,1304,1336,70,64,1,,1,0
2019,66,1308,1213,77,75,1,,1,0
2019,66,1317,1431,58,51,1,,0,1
2019,66,1318,1189,81,70,1,,0,1
2019,66,1333,1425,79,74,1,,1,0
2019,66,1346,1284,89,83,1,,1,0
2019,66,1347,1367,79,72,1,,0,1
2019,66,1352,1383,52,49,1,,0,1
2019,66,1355,1176,78,66,1,,1,0
2019,66,1365,1337,67,64,1,,1,0
2019,66,1379,1292,77,70,1,,1,0
2019,66,1384,1254,74,67,1,,0,1
2019,66,1398,1184,82,81,1,,1,0
2019,66,1399,1188,78,69,1,,1,0
2019,66,1402,1157,65,61,1,,0,1
2019,66,1414,1413,71,69,1,,1,0
2019,66,1417,1332,87,84,1,,0,1
2019,66,1426,1111,82,72,1,,0,1
2019,66,1427,1349,95,79,1,,1,0
2019,66,1447,1357,76,73,1,,1,0
2019,66,1449,1428,69,53,1,,0,1
2019,66,1454,1324,67,64,1,,0,1
2019,66,1457,1144,90,86,1,,0,1
2019,66,1459,1422,72,43,1,,0,1
2019,67,1268,1231,78,75,1,,1,0
2019,67,1297,1460,68,64,1,,1,0
2019,67,1310,1233,95,90,1,,1,0
2019,67,1345,1458,84,80,1,,0,1
2019,67,1351,1145,82,73,1,,0,1
2019,67,1373,1265,71,66,1,,0,1
2019,68,1101,1368,75,72,1,,0,1
2019,68,1102,1361,62,48,1,,1,0
2019,68,1112,1143,87,65,1,,0,1
2019,68,1114,1375,91,62,1,,1,0
2019,68,1115,1106,82,71,1,,1,0
2019,68,1120,1208,93,78,1,,1,0
2019,68,1122,1404,72,70,1,,0,1
2019,68,1125,1184,109,93,1,,1,0
2019,68,1126,1224,71,63,1,,0,1
2019,68,1129,1363,87,64,1,,0,1
2019,68,1131,1298,75,69,1,,0,1
2019,68,1132,1141,97,87,1,,0,1
2019,68,1137,1110,55,54,1,,1,0
2019,68,1138,1275,88,64,1,,1,0
2019,68,1140,1365,80,74,1,,1,0
2019,68,1146,1249,75,68,1,,1,0
2019,68,1148,1291,77,68,1,,0,1
2019,68,1149,1255,101,91,1,,0,1
2019,68,1150,1194,65,60,1,,0,1
2019,68,1151,1359,80,75,1,,1,0
2019,68,1153,1163,74,72,1,,1,0
2019,68,1158,1174,71,58,1,,1,0
2019,68,1159,1250,91,78,1,,1,0
2019,68,1161,1307,91,76,1,,1,0
2019,68,1169,1142,78,74,1,,0,1
2019,68,1171,1217,81,63,1,,1,0
2019,68,1172,1433,64,57,1,,1,0
2019,68,1177,1385,79,71,1,,0,1
2019,68,1178,1454,93,84,1,,1,0
2019,68,1181,1199,80,78,1,,0,1
2019,68,1182,1386,85,84,1,,1,0
2019,68,1183,1399,67,60,1,,0,1
2019,68,1185,1245,95,61,1,,1,0
2019,68,1190,1273,72,68,1,,0,1
2019,68,1197,1366,69,64,1,,1,0
2019,68,1205,1367,64,59,1,,1,0
2019,68,1207,1344,96,90,1,,1,0
2019,68,1209,1419,74,73,1,,1,0
2019,68,1210,1393,73,59,1,,0,1
2019,68,1211,1362,96,83,1,,0,1
2019,68,1212,1380,69,63,1,,1,0
2019,68,1213,1410,69,65,1,,0,1
2019,68,1214,1421,83,61,1,,1,0
2019,68,1220,1189,74,71,1,,0,1
2019,68,1221,1248,77,70,1,,1,0
2019,68,1222,1455,79,70,1,,1,0
2019,68,1226,1170,72,70,1,,0,1
2019,68,1227,1156,73,56,1,,1,0
2019,68,1232,1191,72,66,1,,0,1
2019,68,1234,1326,72,62,1,,1,0
2019,68,1238,1108,59,52,1,,1,0
2019,68,1240,1188,90,54,1,,1,0
2019,68,1241,1406,74,65,1,,1,0
2019,68,1242,1124,73,68,1,,0,1
2019,68,1243,1235,58,57,1,,0,1
2019,68,1246,1435,56,47,1,,1,0
2019,68,1251,1239,69,53,1,,1,0
2019,68,1252,1391,95,71,1,,1,0
2019,68,1253,1413,82,77,1,,1,0
2019,68,1254,1352,80,73,1,,1,0
2019,68,1256,1292,73,56,1,,1,0
2019,68,1257,1314,83,62,1,,0,1
2019,68,1259,1119,66,64,1,,1,0
2019,68,1260,1229,67,64,1,,1,0
2019,68,1261,1116,94,88,1,,0,1
2019,68,1262,1420,74,63,1,,1,0
2019,68,1263,1107,66,62,1,,0,1
2019,68,1266,1371,70,66,1,,1,0
2019,68,1267,1443,70,69,1,,1,0
2019,68,1274,1448,76,65,1,,1,0
2019,68,1278,1353,88,70,1,,1,0
2019,68,1279,1280,81,77,1,,0,1
2019,68,1283,1133,69,64,1,,0,1
2019,68,1284,1264,65,49,1,,1,0
2019,68,1285,1294,88,64,1,,0,1
2019,68,1287,1398,74,61,1,,0,1
2019,68,1290,1105,72,63,1,,1,0
2019,68,1293,1369,85,67,1,,0,1
2019,68,1296,1103,73,56,1,,1,0
2019,68,1299,1175,93,70,1,,0,1
2019,68,1300,1271,61,48,1,,0,1
2019,68,1301,1338,86,80,1,,1,0
2019,68,1305,1201,74,64,1,,0,1
2019,68,1308,1167,73,62,1,,1,0
2019,68,1309,1270,79,66,1,,1,0
2019,68,1311,1223,77,76,1,,1,0
2019,68,1313,1164,80,66,1,,0,1
2019,68,1315,1442,71,65,1,,1,0
2019,68,1316,1195,87,66,1,,1,0
2019,68,1318,1456,90,70,1,,0,1
2019,68,1322,1372,61,59,1,,0,1
2019,68,1323,1130,69,66,1,,1,0
2019,68,1324,1453,90,78,1,,1,0
2019,68,1325,1123,70,52,1,,0,1
2019,68,1328,1395,76,74,1,,1,0
2019,68,1329,1452,85,77,1,,0,1
2019,68,1330,1198,75,74,1,,0,1
2019,68,1334,1339,65,57,1,,0,1
2019,68,1337,1360,76,71,1,,0,1
2019,68,1341,1411,79,73,1,,1,0
2019,68,1343,1335,62,53,1,,0,1
2019,68,1347,1342,79,77,1,,1,0
2019,68,1350,1203,76,56,1,,0,1
2019,68,1354,1288,72,68,1,,0,1
2019,68,1355,1331,84,65,1,,1,0
2019,68,1357,1136,98,70,1,,1,0
2019,68,1358,1230,66,52,1,,1,0
2019,68,1364,1415,72,64,1,,1,0
2019,68,1374,1409,77,57,1,,1,0
2019,68,1379,1412,73,68,1,,1,0
2019,68,1381,1319,84,82,1,,1,0
2019,68,1382,1200,71,64,1,,0,0
2019,68,1383,1384,72,68,1,,1,0
2019,68,1387,1247,71,64,1,,0,1
2019,68,1388,1258,71,60,1,,0,1
2019,68,1390,1113,85,71,1,,1,0
2019,68,1392,1306,62,44,1,,1,0
2019,68,1396,1378,82,80,1,,1,0
2019,68,1397,1196,78,67,1,,0,1
2019,68,1401,1104,81,80,1,,0,1
2019,68,1402,1111,70,69,1,,0,1
2019,68,1403,1400,68,62,1,,0,1
2019,68,1405,1444,85,77,1,,0,1
2019,68,1407,1117,90,85,1,,0,1
2019,68,1414,1168,63,46,1,,0,1
2019,68,1418,1204,87,85,1,,0,1
2019,68,1422,1202,89,79,1,,1,0
2019,68,1423,1180,97,83,1,,1,0
2019,68,1426,1157,61,58,1,,0,1
2019,68,1427,1317,76,74,1,,1,0
2019,68,1428,1450,88,70,1,,1,0
2019,68,1429,1461,71,55,1,,0,1
2019,68,1430,1370,88,78,1,,1,0
2019,68,1431,1349,65,64,1,,1,0
2019,68,1434,1356,65,61,1,,0,1
2019,68,1436,1216,81,62,1,,1,0
2019,68,1438,1155,63,43,1,,0,1
2019,68,1441,1154,94,82,1,,0,1
2019,68,1447,1192,66,60,1,,1,0
2019,68,1449,1160,77,70,1,,0,1
2019,68,1451,1340,95,88,1,,0,1
2019,68,1457,1219,80,63,1,,1,0
2019,68,1459,1440,90,76,1,,0,1
2019,68,1464,1237,82,76,1,,0,1
2019,68,1465,1152,77,75,1,,0,1
2019,68,1466,1312,61,55,1,,1,0
2019,69,1173,1269,72,67,1,,1,0
2019,69,1206,1348,84,67,1,,0,1
2019,69,1233,1145,88,70,1,,0,1
2019,69,1272,1408,83,79,1,,0,1
2019,69,1276,1321,80,60,1,,1,0
2019,69,1277,1336,71,56,1,,0,1
2019,69,1320,1179,57,54,1,,1,0
2019,69,1332,1425,81,60,1,,1,0
2019,69,1333,1417,79,66,1,,1,0
2019,69,1346,1193,80,78,1,,1,0
2019,69,1351,1310,104,84,1,,0,1
2019,69,1376,1281,85,75,1,,1,0
2019,69,1377,1236,87,73,1,,1,0
2019,69,1389,1265,72,63,1,,1,0
2019,69,1416,1187,76,65,1,,1,0
2019,69,1437,1166,90,78,1,,0,1
2019,69,1462,1139,70,69,1,,1,0
2019,70,1106,1290,81,79,1,,0,1
2019,70,1115,1105,50,49,1,,1,0
2019,70,1124,1329,73,69,1,,0,1
2019,70,1137,1221,93,78,1,,1,0
2019,70,1212,1108,77,42,1,,1,0
2019,70,1238,1380,64,58,1,,1,0
2019,70,1242,1400,80,78,1,,1,0
2019,70,1268,1458,64,60,1,,1,0
2019,70,1284,1373,63,60,1,,0,1
2019,70,1294,1286,73,70,1,,0,1
2019,70,1299,1271,67,58,1,,0,1
2019,70,1300,1175,71,70,1,,0,1
2019,70,1304,1231,66,51,1,,0,1
2019,70,1313,1126,75,68,1,,1,0
2019,70,1338,1199,75,62,1,,1,0
2019,70,1354,1164,70,68,1,,0,1
2019,70,1393,1181,95,91,1,,0,1
2019,71,1103,1185,51,49,1,,1,0
2019,71,1132,1123,79,78,1,,1,0
2019,71,1138,1444,88,79,1,,0,1
2019,71,1141,1296,78,69,1,,0,1
2019,71,1153,1378,82,74,1,,1,0
2019,71,1229,1356,59,58,1,,1,0
2019,71,1245,1325,66,52,1,,0,1
2019,71,1246,1208,69,49,1,,0,1
2019,71,1260,1434,71,54,1,,1,0
2019,71,1261,1279,83,69,1,,0,1
2019,71,1266,1207,74,71,1,,0,1
2019,71,1280,1196,71,68,1,,1,0
2019,71,1288,1224,89,86,1,,0,1
2019,71,1305,1129,72,71,1,,0,1
2019,71,1314,1323,75,69,1,,1,0
2019,71,1344,1371,72,63,1,,1,0
2019,71,1345,1353,89,54,1,,1,0
2019,71,1361,1307,97,77,1,,1,0
2019,71,1386,1172,61,60,1,,1,0
2019,71,1387,1200,63,60,1,,0,1
2019,71,1395,1452,98,67,1,,1,0
2019,71,1397,1116,106,87,1,,1,0
2019,71,1405,1275,71,59,1,,1,0
2019,71,1438,1439,81,59,1,,1,0
2019,71,1448,1301,71,67,1,,1,0
2019,72,1101,1223,75,68,1,,1,0
2019,72,1102,1424,106,88,1,,1,0
2019,72,1104,1281,70,60,1,,0,1
2019,72,1119,1159,91,81,1,,1,0
2019,72,1120,1401,85,66,1,,0,1
2019,72,1139,1177,87,69,1,,0,1
2019,72,1144,1421,70,53,1,,0,1
2019,72,1146,1230,77,60,1,,0,1
2019,72,1155,1210,72,60,1,,1,0
2019,72,1176,1295,80,65,1,,1,0
2019,72,1179,1133,69,52,1,,0,1
2019,72,1182,1350,74,68,1,,0,1
2019,72,1191,1283,70,64,1,,0,1
2019,72,1203,1247,59,56,1,,0,1
2019,72,1206,1269,68,63,1,,0,1
2019,72,1216,1263,77,76,1,,0,1
2019,72,1219,1367,71,54,1,,1,0
2019,72,1222,1374,69,58,1,,0,1
2019,72,1228,1278,95,68,1,,1,0
2019,72,1234,1336,89,82,1,,0,1
2019,72,1235,1403,68,64,1,,0,1
2019,72,1243,1328,74,61,1,,0,1
2019,72,1250,1110,83,76,1,,1,0
2019,72,1251,1244,62,41,1,,0,1
2019,72,1252,1312,70,52,1,,0,1
2019,72,1253,1414,80,70,1,,0,1
2019,72,1255,1457,75,61,1,,0,1
2019,72,1257,1130,80,70,1,,1,0
2019,72,1259,1131,81,73,1,,1,0
2019,72,1262,1107,84,72,1,,1,0
2019,72,1270,1311,86,75,1,,1,0
2019,72,1298,1248,85,77,1,,0,1
2019,72,1309,1372,68,61,1,,1,0
2019,72,1316,1391,87,77,1,,0,1
2019,72,1320,1232,69,64,1,,1,0
2019,72,1342,1214,85,70,1,,1,0
2019,72,1348,1382,75,63,1,,1,0
2019,72,1355,1315,78,74,1,,0,1
2019,72,1358,1394,72,50,1,,1,0
2019,72,1368,1249,76,69,1,,1,0
2019,72,1376,1435,74,71,1,,0,1
2019,72,1385,1166,81,66,1,,1,0
2019,72,1396,1187,85,74,1,,0,1
2019,72,1409,1163,89,83,1,,1,0
2019,72,1420,1127,68,49,1,,1,0
2019,72,1429,1363,81,63,1,,0,1
2019,72,1433,1173,76,71,1,,1,0
2019,72,1436,1306,73,59,1,,0,1
2019,72,1455,1416,75,67,1,,1,0
2019,72,1466,1239,91,88,1,,0,1
2019,73,1113,1333,70,67,1,,1,0
2019,73,1122,1188,79,71,1,,0,1
2019,73,1140,1337,87,76,1,,0,1
2019,73,1145,1346,65,63,1,,0,1
2019,73,1151,1273,73,70,1,,1,0
2019,73,1167,1282,74,73,1,,1,0
2019,73,1168,1415,69,61,1,,1,0
2019,73,1170,1319,66,64,1,,0,1
2019,73,1174,1241,76,69,1,,1,0
2019,73,1180,1406,72,66,1,,1,0
2019,73,1184,1404,97,73,1,,1,0
2019,73,1190,1440,85,82,1,,1,0
2019,73,1198,1443,77,76,1,,0,1
2019,73,1204,1407,90,82,1,,0,1
2019,73,1209,1375,69,66,1,,0,1
2019,73,1211,1258,73,55,1,,1,0
2019,73,1213,1152,80,46,1,,1,0
2019,73,1218,1169,84,79,1,,0,1
2019,73,1220,1423,87,72,1,,1,0
2019,73,1237,1453,76,70,1,,0,1
2019,73,1240,1125,91,80,1,,1,0
2019,73,1264,1389,58,56,1,,0,1
2019,73,1267,1194,96,84,1,,1,0
2019,73,1277,1304,70,64,1,,0,1
2019,73,1284,1193,74,57,1,,1,0
2019,73,1287,1369,73,69,1,,1,0
2019,73,1292,1427,89,86,1,,1,0
2019,73,1293,1183,83,61,1,,0,1
2019,73,1297,1156,91,76,1,,0,1
2019,73,1303,1442,80,71,1,,0,1
2019,73,1308,1370,87,60,1,,0,1
2019,73,1318,1158,69,60,1,,1,0
2019,73,1330,1256,64,63,1,,1,0
2019,73,1331,1377,77,74,1,,1,0
2019,73,1332,1112,59,54,1,,0,1
2019,73,1347,1205,75,58,1,,1,0
2019,73,1359,1154,80,77,1,,1,0
2019,73,1360,1339,76,55,1,,0,1
2019,73,1362,1334,53,52,1,,0,1
2019,73,1364,1413,69,58,1,,0,1
2019,73,1373,1310,66,57,1,,1,0
2019,73,1379,1150,63,60,1,,0,1
2019,73,1381,1340,83,69,1,,1,0
2019,73,1388,1365,75,55,1,,1,0
2019,73,1398,1399,79,62,1,,0,1
2019,73,1402,1114,80,62,1,,1,0
2019,73,1412,1431,76,63,1,,1,0
2019,73,1422,1441,69,60,1,,0,1
2019,73,1426,1117,68,59,1,,1,0
2019,73,1430,1410,82,61,1,,1,0
2019,73,1449,1390,80,64,1,,1,0
2019,73,1450,1143,82,59,1,,1,0
2019,73,1451,1226,76,59,1,,1,0
2019,73,1454,1227,81,69,1,,1,0
2019,73,1460,1464,80,74,1,,0,1
2019,74,1138,1185,77,65,1,,1,0
2019,74,1233,1265,90,77,1,,1,0
2019,74,1268,1326,75,61,1,,0,1
2019,74,1321,1353,65,57,1,,0,1
2019,74,1387,1386,68,57,1,,1,0
2019,74,1405,1325,75,52,1,,1,0
2019,74,1437,1462,85,75,1,,1,0
2019,75,1101,1322,78,69,1,,1,0
2019,75,1106,1105,72,54,1,,0,0
2019,75,1108,1290,63,57,1,,1,0
2019,75,1112,1333,82,71,1,,1,0
2019,75,1113,1332,78,64,1,,1,0
2019,75,1119,1298,72,61,1,,1,0
2019,75,1123,1141,83,72,1,,0,1
2019,75,1124,1403,73,62,1,,1,0
2019,75,1125,1398,92,74,1,,1,0
2019,75,1126,1175,69,49,1,,1,0
2019,75,1132,1444,79,48,1,,1,0
2019,75,1137,1250,85,83,1,,0,1
2019,75,1139,1385,80,71,1,,1,0
2019,75,1144,1149,73,72,1,,0,1
2019,75,1145,1193,73,68,1,,0,1
2019,75,1146,1311,74,68,1,,1,0
2019,75,1150,1256,55,40,1,,1,0
2019,75,1151,1154,73,71,1,,1,0
2019,75,1153,1455,66,55,1,,0,1
2019,75,1157,1111,89,72,1,,1,0
2019,75,1159,1131,77,56,1,,0,1
2019,75,1163,1408,87,71,1,,1,0
2019,75,1164,1300,64,60,1,,0,1
2019,75,1165,1162,60,59,1,,1,0
2019,75,1167,1152,86,73,1,,1,0
2019,75,1168,1253,92,90,1,,0,1
2019,75,1172,1350,75,62,1,,1,0
2019,75,1173,1382,89,86,1,,0,1
2019,75,1177,1371,97,93,1,,0,1
2019,75,1180,1241,73,68,1,,1,0
2019,75,1181,1438,72,70,1,,1,0
2019,75,1183,1122,85,83,1,,1,0
2019,75,1184,1369,85,83,1,,1,0
2019,75,1186,1286,85,81,1,,1,0
2019,75,1189,1456,76,71,1,,0,1
2019,75,1195,1244,72,59,1,,0,1
2019,75,1196,1208,62,52,1,,0,1
2019,75,1201,1129,63,53,1,,0,1
2019,75,1204,1375,88,86,1,,0,1
2019,75,1205,1214,87,74,1,,1,0
2019,75,1206,1200,71,68,1,,1,0
2019,75,1211,1339,89,66,1,,0,1
2019,75,1212,1411,88,87,1,,0,1
2019,75,1213,1282,78,50,1,,1,0
2019,75,1220,1158,86,72,1,,1,0
2019,75,1222,1378,69,60,1,,0,1
2019,75,1224,1354,71,67,1,,0,1
2019,75,1229,1191,78,70,1,,0,1
2019,75,1235,1329,72,59,1,,1,0
2019,75,1240,1399,65,48,1,,1,0
2019,75,1243,1395,65,55,1,,1,0
2019,75,1245,1296,78,68,1,,1,0
2019,75,1246,1120,82,80,1,,0,1
2019,75,1248,1110,84,79,1,,0,1
2019,75,1251,1316,70,64,1,,1,0
2019,75,1254,1192,79,77,1,,1,0
2019,75,1257,1210,79,51,1,,0,1
2019,75,1258,1337,74,70,1,,1,0
2019,75,1259,1221,67,65,1,,0,1
2019,75,1260,1232,75,67,1,,0,1
2019,75,1261,1376,89,67,1,,1,0
2019,75,1262,1216,76,73,1,,0,1
2019,75,1267,1198,105,97,1,,1,0
2019,75,1271,1197,60,58,1,,0,1
2019,75,1272,1374,83,61,1,,1,0
2019,75,1273,1359,93,87,1,,0,1
2019,75,1275,1103,68,61,1,,1,0
2019,75,1278,1336,65,64,1,,1,0
2019,75,1279,1116,84,67,1,,1,0
2019,75,1280,1435,71,55,1,,0,1
2019,75,1281,1401,66,43,1,,0,1
2019,75,1285,1225,69,51,1,,0,1
2019,75,1287,1404,85,77,1,,1,0
2019,75,1291,1447,70,56,1,,0,1
2019,75,1292,1431,75,72,1,,1,0
2019,75,1293,1188,82,72,1,,0,1
2019,75,1295,1315,67,65,1,,1,0
2019,75,1297,1464,82,74,1,,0,1
2019,75,1299,1288,57,53,1,,1,0
2019,75,1301,1323,77,73,1,,0,1
2019,75,1305,1102,67,52,1,,1,0
2019,75,1307,1461,83,53,1,,1,0
2019,75,1308,1430,83,78,1,,0,1
2019,75,1310,1346,75,72,1,,0,1
2019,75,1312,1239,77,74,1,,1,0
2019,75,1313,1366,82,76,1,,0,0
2019,75,1314,1274,85,76,1,,0,1
2019,75,1317,1349,76,75,1,,1,0
2019,75,1318,1423,88,71,1,,1,0
2019,75,1319,1340,82,75,1,,1,0
2019,75,1324,1178,79,73,1,,0,1
2019,75,1330,1379,76,62,1,,1,0
2019,75,1335,1396,77,70,1,,0,1
2019,75,1341,1238,55,51,1,,1,0
2019,75,1342,1255,71,64,1,,1,0
2019,75,1345,1231,70,55,1,,1,0
2019,75,1347,1421,71,63,1,,0,1
2019,75,1348,1247,78,67,1,,0,1
2019,75,1351,1264,60,47,1,,1,0
2019,75,1352,1136,79,65,1,,0,1
2019,75,1358,1223,71,65,1,,0,1
2019,75,1362,1140,82,63,1,,1,0
2019,75,1365,1334,69,57,1,,0,1
2019,75,1368,1270,74,71,1,,0,1
2019,75,1372,1230,74,71,1,,0,1
2019,75,1380,1115,69,67,1,,1,0
2019,75,1381,1170,76,71,1,,1,0
2019,75,1383,1357,92,85,1,,1,0
2019,75,1384,1148,80,69,1,,0,1
2019,75,1388,1360,76,59,1,,1,0
2019,75,1390,1450,78,66,1,,0,1
2019,75,1392,1263,64,61,1,,0,1
2019,75,1393,1338,74,63,1,,1,0
2019,75,1394,1309,76,61,1,,1,0
2019,75,1397,1104,71,68,1,,1,0
2019,75,1400,1328,75,72,1,,1,0
2019,75,1402,1117,77,64,1,,1,0
2019,75,1406,1174,64,63,1,,0,1
2019,75,1407,1209,77,75,1,,1,0
2019,75,1410,1370,67,62,1,,0,1
2019,75,1412,1427,83,73,1,,1,0
2019,75,1413,1142,75,63,1,,1,0
2019,75,1414,1169,74,68,1,,0,1
2019,75,1415,1218,75,71,1,,1,0
2019,75,1416,1409,64,62,1,,1,0
2019,75,1419,1418,99,95,1,,1,0
2019,75,1420,1107,65,64,1,,1,0
2019,75,1422,1190,75,68,1,,0,1
2019,75,1424,1363,94,56,1,,1,0
2019,75,1425,1417,80,67,1,,1,0
2019,75,1426,1114,82,73,1,,1,0
2019,75,1429,1161,87,72,1,,1,0
2019,75,1433,1269,68,50,1,,1,0
2019,75,1434,1320,75,66,1,,1,0
2019,75,1436,1127,78,50,1,,1,0
2019,75,1439,1448,87,71,1,,1,0
2019,75,1440,1441,91,83,1,,1,0
2019,75,1442,1236,87,58,1,,1,0
2019,75,1443,1194,72,66,1,,1,0
2019,75,1449,1143,71,52,1,,1,0
2019,75,1451,1294,78,64,1,,1,0
2019,75,1452,1242,65,64,1,,1,0
2019,75,1453,1227,90,85,1,,1,0
2019,75,1454,1237,64,57,1,,1,0
2019,75,1457,1367,82,72,1,,0,1
2019,75,1458,1276,64,54,1,,1,0
2019,75,1459,1202,59,54,1,,1,0
2019,75,1460,1156,89,66,1,,0,1
2019,75,1463,1135,70,67,1,,0,1
2019,75,1466,1391,63,62,1,,1,0
2019,76,1130,1199,87,82,1,,1,0
2019,76,1133,1356,57,54,1,,0,1
2019,76,1176,1331,74,58,1,,1,0
2019,76,1179,1283,74,63,1,,1,0
2019,76,1182,1203,91,85,1,,0,1
2019,76,1234,1228,95,71,1,,1,0
2019,76,1266,1344,79,68,1,,1,0
2019,76,1284,1233,83,81,1,,1,0
2019,76,1303,1377,75,68,1,,1,0
2019,76,1428,1160,78,69,1,,1,0
2019,77,1108,1115,74,69,1,,1,0
2019,77,1124,1452,85,73,1,,0,1
2019,77,1126,1271,89,68,1,,1,0
2019,77,1136,1384,76,67,1,,1,0
2019,77,1166,1207,91,87,1,,0,1
2019,77,1192,1291,87,69,1,,1,0
2019,77,1195,1391,87,65,1,,1,0
2019,77,1197,1175,60,47,1,,1,0
2019,77,1217,1224,84,71,1,,0,1
2019,77,1242,1235,80,76,1,,1,0
2019,77,1251,1466,72,47,1,,1,0
2019,77,1252,1244,86,57,1,,1,0
2019,77,1265,1264,62,46,1,,0,1
2019,77,1277,1268,69,55,1,,1,0
2019,77,1294,1226,77,53,1,,0,1
2019,77,1299,1164,80,71,1,,1,0
2019,77,1300,1288,92,64,1,,1,0
2019,77,1312,1316,76,72,1,,0,1
2019,77,1313,1354,74,69,1,,0,1
2019,77,1314,1439,103,82,1,,1,0
2019,77,1330,1150,76,70,1,,0,1
2019,77,1341,1212,83,66,1,,1,0
2019,77,1342,1367,68,59,1,,0,1
2019,77,1347,1255,72,59,1,,0,1
2019,77,1352,1148,70,59,1,,0,1
2019,77,1353,1304,76,69,1,,1,0
2019,77,1357,1447,62,38,1,,1,0
2019,77,1380,1290,80,56,1,,1,0
2019,77,1383,1254,79,70,1,,0,1
2019,77,1411,1238,75,65,1,,1,0
2019,77,1443,1267,68,59,1,,1,0
2019,77,1457,1421,66,45,1,,1,0
2019,78,1102,1129,74,60,1,,1,0
2019,78,1103,1141,70,67,1,,1,0
2019,78,1104,1279,74,53,1,,1,0
2019,78,1132,1185,80,67,1,,0,1
2019,78,1181,1338,79,64,1,,0,1
2019,78,1196,1401,81,72,1,,1,0
2019,78,1199,1155,77,68,1,,1,0
2019,78,1201,1361,66,62,1,,1,0
2019,78,1210,1323,63,61,1,,1,0
2019,78,1243,1403,58,45,1,,1,0
2019,78,1245,1405,87,85,1,,1,0
2019,78,1246,1280,76,55,1,,1,0
2019,78,1275,1123,71,65,1,,0,1
2019,78,1276,1278,59,57,1,,1,0
2019,78,1296,1138,77,75,1,,1,0
2019,78,1321,1231,73,66,1,,1,0
2019,78,1325,1444,81,76,1,,1,0
2019,78,1376,1120,80,77,1,,1,0
2019,78,1378,1455,54,41,1,,1,0
2019,78,1389,1310,74,72,1,,0,1
2019,78,1424,1307,74,58,1,,1,0
2019,78,1437,1139,80,72,1,,0,1
2019,78,1438,1448,68,45,1,,1,0
2019,79,1110,1131,70,66,1,,0,1
2019,79,1116,1281,72,60,1,,1,0
2019,79,1119,1221,76,57,1,,1,0
2019,79,1133,1229,85,68,1,,1,0
2019,79,1137,1259,71,68,1,,1,0
2019,79,1146,1309,76,71,1,,1,0
2019,79,1159,1248,57,47,1,,1,0
2019,79,1169,1253,86,71,1,,1,0
2019,79,1172,1203,73,62,1,,1,0
2019,79,1179,1191,78,66,1,,1,0
2019,79,1182,1387,77,73,1,,1,0
2019,79,1198,1194,78,74,1,,0,1
2019,79,1206,1173,67,63,1,,0,1
2019,79,1216,1306,74,39,1,,1,0
2019,79,1222,1187,94,50,1,,1,0
2019,79,1232,1434,70,53,1,,1,0
2019,79,1247,1200,73,71,1,,0,1
2019,79,1249,1230,87,81,1,,1,0
2019,79,1250,1298,85,74,1,,0,1
2019,79,1261,1208,92,82,1,,1,0
2019,79,1262,1127,85,79,1,,0,1
2019,79,1266,1177,79,69,1,,1,0
2019,79,1283,1260,70,35,1,,1,0
2019,79,1305,1161,100,60,1,,1,0
2019,79,1328,1329,70,61,1,,0,1
2019,79,1344,1462,64,62,1,,0,1
2019,79,1345,1326,79,67,1,,0,1
2019,79,1348,1433,71,65,1,,1,0
2019,79,1356,1320,70,62,1,,1,0
